timestamp,x,y,z
1517145044885895,-0.24707,0.216309,1.25781
1517145044892898,-0.0307617,0.154297,1.09473
1517145044915931,0.0239258,0.0615234,1.01465
1517145044930945,0.600586,0.19873,1.18164
1517145044952959,0.0454102,0.104004,1.05615
1517145044975957,0.242188,0.53418,1.06641
1517145044990968,-0.168457,0.369141,1.15137
1517145045020991,-0.633789,-0.0415039,0.549316
1517145045035028,0.455078,0.229004,0.949707
1517145045050026,1.49121,0.237793,0.93457
1517145045073043,1.12891,0.158203,1.37744
1517145045103064,1.15918,0.31543,1.12354
1517145045110053,0.118164,0.257324,1.09473
1517145045133086,0.194824,0.280762,1.17725
1517145045155101,0.237793,0.268066,1.19238
1517145045171113,0.20459,0.0717773,1.04395
1517145045193112,0.173828,-0.10498,0.856934
1517145045215126,0.212402,-0.253418,0.899902
1517145045230157,0.991211,-0.316895,0.655762
1517145045253174,0.85498,-0.545898,0.833496
1517145045275181,0.127441,-0.144043,1.04102
1517145045290180,0.100098,0.406738,1.18994
1517145045313196,0.149414,0.317871,1.24561
1517145045335214,0.0522461,0.187988,1.09033
1517145045350223,0.563477,-0.0996094,0.757324
1517145045373239,0.557617,-0.202148,0.763184
1517145045395255,0.369141,-0.129883,1.00635
1517145045410265,0.401855,-0.203613,0.921387
1517145045433282,0.249512,-0.641602,0.981934
1517145045455336,0.430176,-0.434082,0.870117
1517145045471332,0.899414,-0.0761719,0.118164
1517145045493326,0.701172,-0.202148,1.95215
1517145045515364,0.471191,0.101563,0.512695
1517145045530374,0.961426,0.0664063,0.729004
1517145045553396,0.811035,-0.129395,0.670898
1517145045575384,0.833984,-0.237793,0.501953
1517145045590422,0.900391,-0.125977,0.82959
1517145045613409,1.16504,0.202148,0.611816
1517145045643431,1.04736,-0.0771484,0.484863
1517145045650457,1.09717,0.197266,0.980469
1517145045673452,0.723633,0.0214844,0.687012
1517145045695496,-0.321777,0.125488,0.835449
1517145045710496,-0.666504,-0.285645,1.1543
1517145045733496,-0.754395,-0.331055,1.43311
1517145045755535,-0.299805,-0.0219727,1.07275
1517145045770526,0.72998,0.868652,0.375
1517145045792536,0.335938,-0.358398,1.40381
1517145045815570,1.15137,-0.157715,0.420898
1517145045830563,0.771973,-0.228027,1.1084
1517145045852599,0.64502,-0.241699,0.872559
1517145045875595,0.561523,-0.280762,0.78125
1517145045890626,0.383301,-0.276855,1.08008
1517145045912623,0.515137,-0.304199,1.15234
1517145045935639,1.14795,-0.600586,0.696289
1517145045950650,-0.230469,-0.613281,0.00585938
1517145045972663,-0.511719,-0.891113,1.0293
1517145045995697,0.148926,-0.0883789,1.04443
1517145046010708,0.111816,-0.12793,1.10547
1517145046032721,0.239258,-0.276367,0.885254
1517145046062745,-0.476074,-0.0507813,1.04346
1517145046070734,-0.175293,0.147461,0.63623
1517145046092749,0.276367,0.276855,1.04639
1517145046115800,0.166992,0.577637,0.995605
1517145046130790,-0.376953,-0.138184,1.71924
1517145046152809,-0.765137,-0.0683594,1.54443
1517145046175808,-0.648926,0.0932617,1.27979
1517145046197842,-0.4375,0.29541,0.929688
1517145046212852,-0.635254,0.335938,1.02246
1517145046235867,-0.0683594,0.428711,1.0918
1517145046250878,-0.206055,0.0991211,1.26221
1517145046272894,-0.0942383,0.302734,0.653809
1517145046302915,-0.274902,-0.101074,0.496582
1517145046310933,-1.13135,0.266602,1.50537
1517145046332936,-0.283691,0.490723,0.76123
1517145046355947,-0.196289,0.601074,-0.312988
1517145046370951,-0.71875,0.578613,1.58252
1517145046392962,-0.781738,0.612793,1.64209
1517145046415979,-0.786621,0.522461,0.8125
1517145046430991,-0.5625,0.464844,0.994629
1517145046453022,-0.215332,0.260254,1.04492
1517145046476023,-0.129883,0.170898,0.995117
1517145046491035,-0.227539,0.104004,1.14795
1517145046513049,-0.0532227,0.10791,1.50293
1517145046535063,0.0625,0.147461,1.30078
1517145046558096,0.346191,0.199219,1.00293
1517145046580115,0.273926,0.210449,1.06055
1517145046595106,0.417969,0.152344,0.569336
1517145046610118,-0.375488,0.495117,0.674316
1517145046633219,-0.340332,0.21875,1.33008
1517145046655238,-0.200684,0.15625,1.49756
1517145046670249,-2.16113,0.785156,0.883789
1517145046693250,0.0693359,0.443848,1.00244
1517145046715272,0.78125,0.605957,0.552734
1517145046730292,0.841797,0.0698242,0.433105
1517145046753308,0.78125,-0.747559,0.764648
1517145046775307,-2.46973,-1.06201,0.0488281
1517145046790346,-5.91406,-1.66504,3.56152
1517145046813364,-3.23438,-0.398438,0.473633
1517145046835380,-0.543457,0.376465,0.98877
1517145046850364,-0.479004,0.206055,0.828125
1517145046873378,-0.750488,0.175293,1.00928
1517145046895409,-0.705566,0.081543,0.900391
1517145046910403,-0.522949,-0.0957031,0.977539
1517145046932419,-0.567383,-0.0478516,0.911133
1517145046955451,-0.447754,0.0517578,1.06738
1517145046970462,0.188477,0.0893555,1.16895
1517145046992461,-0.308594,-0.17041,1.08008
1517145047015494,-0.981934,-0.0380859,0.92334
1517145047030504,-0.55957,0.03125,0.964844
1517145047052520,0.666504,-0.216309,0.611816
1517145047075519,0.692871,-0.0200195,0.768555
1517145047090547,-0.473633,0.988281,0.314453
1517145047112563,-0.734863,0.272461,1.88477
1517145047135582,2.21387,-0.450195,1.06641
1517145047150590,1.78906,-0.0366211,0.396973
1517145047172604,0.591797,-0.373535,0.0078125
1517145047195622,-2.13232,0.385742,-1.84766
1517145047210629,-3.20654,-0.20459,0.666992
1517145047232637,-1.57568,0.0693359,2.14746
1517145047255671,0.335449,-1.45947,0.868164
1517145047270681,-1.63623,0.0917969,0.849121
1517145047292675,-0.449707,0.406738,0.689453
1517145047315714,0.268555,0.222656,0.894043
1517145047330724,0.383301,0.369141,0.910156
1517145047352740,0.566406,0.00634766,1.33594
1517145047375734,-0.733398,-0.379883,1.41602
1517145047390745,-1.0127,-0.179688,0.384277
1517145047412776,-0.280762,0.424316,0.851074
1517145047435792,0.128418,-0.211426,1.12451
1517145047450803,0.302734,-0.0961914,1.09912
1517145047472822,-0.660645,-0.046875,1.10645
1517145047495835,-0.851563,-0.0664063,1.10596
1517145047517852,-0.149414,0.190918,0.833496
1517145047540851,-0.146973,0.142578,0.953613
1517145047562882,-0.319824,-0.0200195,1.05811
1517145047585884,-0.177734,0.180664,0.942871
1517145047600895,-0.322754,0.285156,0.882324
1517145047622924,-0.262695,0.352539,0.878906
1517145047645943,-0.189941,0.282715,0.831543
1517145047667957,0.105957,0.506348,0.759766
1517145047690973,-0.105469,0.48291,0.790527
1517145047691957,-0.118652,0.18457,0.958008
1517145047712971,-0.126465,0.233398,0.951172
1517145047735004,-0.209961,0.225586,1.00732
1517145047758020,-0.104492,0.160156,1.11035
1517145047780036,0.00244141,-0.146484,1.08447
1517145047795047,-0.0839844,-0.249023,1.04541
1517145047810042,-0.0854492,-0.415527,1.22559
1517145047833059,-0.144043,-0.291016,1.17676
1517145047855089,0.274902,0.575684,1.08643
1517145047878102,-0.153809,0.62207,1.02148
1517145047893101,0.308594,0.220215,1.36963
1517145047915132,-0.512207,0.348633,1.08301
1517145047930154,0.0727539,0.304199,1.10107
1517145047953170,0.231445,0.335449,1.01416
1517145047975158,0.327148,0.460449,0.989258
1517145047990194,-0.190918,0.461426,0.984863
1517145048013210,0.0761719,0.321777,1.0332
1517145048035202,-0.265137,0.346191,0.979492
1517145048050212,0.0341797,0.279785,0.977051
1517145048073256,0.124512,0.0410156,1.08496
1517145048095273,0.662598,0.588867,0.900391
1517145048118289,-0.32666,0.421875,0.931641
1517145048133300,-0.239258,0.307129,0.901855
1517145048155314,-0.00341797,0.354492,0.938477
1517145048170325,0.050293,0.383301,0.950195
1517145048193313,0.0273438,0.431641,1.01465
1517145048215356,0.158691,0.309082,1.16211
1517145048230368,0.213379,0.237793,1.00049
1517145048253356,0.00634766,0.373535,0.935547
1517145048283376,-0.0654297,0.487793,0.881348
1517145048290411,-0.130371,0.416016,0.908203
1517145048313403,0.0390625,0.308594,1.00977
1517145048335441,-0.0517578,0.460938,1.08691
1517145048350453,-0.216309,0.65332,0.96875
1517145048372468,0.104492,-0.0722656,0.993652
1517145048395484,0.456055,0.169922,0.94873
1517145048410467,0.0288086,0.321777,0.908691
1517145048432507,0.00732422,0.334473,0.997559
1517145048455503,0.00683594,0.288574,1.00391
1517145048470511,-0.0483398,0.327148,1.00293
1517145048492525,-0.162598,0.362305,0.973145
1517145048515542,-0.21582,0.364746,0.980469
1517145048530568,-0.165527,0.472168,0.945313
1517145048552584,-0.0947266,0.565918,0.992188
1517145048575585,-0.0302734,0.541992,0.947266
1517145048590611,0.0332031,0.644043,0.915039
1517145048612627,0.0756836,0.637695,0.966309
1517145048642630,0.134277,0.543945,1.0166
1517145048650654,0.176758,0.520996,1.04932
1517145048672672,0.188965,0.533691,1.02588
1517145048695669,0.252441,0.549316,1.01025
1517145048710694,0.202637,0.611328,0.931152
1517145048732712,0.0263672,0.858887,0.582031
1517145048755729,0.163086,0.285156,1.26709
1517145048770739,0.285645,0.431641,0.853027
1517145048800749,-0.00146484,0.693359,0.96875
1517145048815780,-0.0698242,0.799316,1.05273
1517145048830766,-0.0161133,0.67627,0.932129
1517145048852805,0.0229492,0.518066,0.963867
1517145048875799,-0.0893555,0.638672,0.964844
1517145048890813,-0.0532227,0.754395,0.950195
1517145048912824,-0.00439453,0.699707,0.835449
1517145048935858,0.0361328,0.591309,0.878906
1517145048950854,0.0356445,0.505371,0.897461
1517145048973869,0.0722656,0.47168,0.905273
1517145048995900,0.0869141,0.52832,0.912598
1517145049010911,0.0678711,0.587891,0.895508
1517145049032937,0.0566406,0.567383,0.919922
