timestamp,x,y,z
1517145109447013,-0.375,0.125,0.3125
1517145109470030,-0.25,0.25,0
1517145109491066,-0.1875,0.5,0.375
1517145109507056,0.1875,-0.125,0.5625
1517145109530108,1.1875,-0.125,0.375
1517145109551125,0.5,0,0.3125
1517145109567099,-0.1875,0.0625,0.375
1517145109590152,0.0625,-0.25,0.25
1517145109611190,0.5625,-0.375,0.3125
1517145109627143,0.1875,-0.25,0.3125
1517145109650159,-0.0625,0,0.4375
1517145109678234,0.3125,0.25,0.4375
1517145109687184,0.875,0.625,0.25
1517145109709203,0.875,0.3125,0.1875
1517145109732216,0.375,0.0625,0.0625
1517145109747288,-0.5,0,0.5
1517145109769301,-0.5,0.125,0.3125
1517145109792260,0.25,0.1875,0.25
1517145109807269,0.5,0.25,0.1875
1517145109829343,0.0625,0.25,0.4375
1517145109852321,-0.375,0.375,0.5625
1517145109866311,-0.125,0.3125,0.5625
1517145109889347,0.25,0.25,0.3125
1517145109912344,0.25,0.125,0.25
1517145109926354,-0.625,0.0625,0.3125
1517145109949369,-1.0625,0,0.4375
1517145109972386,-0.75,0.375,0.5625
1517145109986396,0.1875,0.375,0.3125
1517145110009412,0.625,0.375,0
1517145110032429,0.0625,0.4375,0.25
1517145110046439,-0.5625,0.4375,0.5
1517145110070456,-0.375,0.4375,0.375
1517145110092472,-0.0625,0.5625,0.375
1517145110106481,0.1875,0.5625,0.375
1517145110130533,-0.25,0.75,0.375
1517145110152516,-0.3125,0.75,0.4375
1517145110166525,-0.1875,0.625,0.375
1517145110189540,0,0.625,0.1875
1517145110212598,0,0.5625,0.3125
1517145110233628,-0.0625,0.25,0.375
1517145110249582,-0.125,0.125,0.375
1517145110272621,-0.0625,0.125,0.375
1517145110293614,0.1875,0.0625,0.4375
1517145110309626,0.4375,0.125,0.5
1517145110332652,0.375,0.125,0.4375
1517145110353718,0.0625,0.1875,0.3125
1517145110369668,0.0625,-0.3125,0.25
1517145110391684,0,0.3125,-0.0625
1517145110412752,-0.0625,0,0.3125
1517145110429713,0.5,-0.375,0.4375
1517145110451726,1.0625,-0.75,0.5
1517145110472741,0.5,-0.5,0.375
1517145110489753,0.5,-0.375,0.5625
1517145110511767,0.875,-0.4375,0.4375
1517145110532782,1.75,-0.5625,0.375
1517145110549796,1.625,-0.8125,0.25
1517145110577815,0.5625,-1.25,0.4375
1517145110592825,0.1875,-1.25,0.5
1517145110609838,1.1875,-1.375,0.4375
1517145110631857,1.75,-1.4375,0.4375
1517145110654879,1.1875,-1.4375,0.5
1517145110668879,0.625,-1.3125,0.8125
1517145110691896,0.875,-1.1875,0.6875
1517145110714912,1.5625,-1.0625,0.3125
1517145110729923,1.25,-1.125,0.3125
1517145110751939,0.4375,-1.1875,0.3125
1517145110774957,-0.0625,-1.125,0.375
1517145110788970,0.0625,-1,0.5625
1517145110811980,0.8125,-1,0.25
1517145110835034,1.375,-1.125,0.0625
1517145110857013,0.8125,-1.125,0.125
1517145110872025,0.1875,-1.125,0.25
1517145110895074,0.0625,-0.9375,0.1875
1517145110909049,0.6875,-0.75,0.125
1517145110932067,0.8125,-0.6875,0.1875
1517145110954094,0.6875,-0.625,0.125
1517145110969092,0.3125,-0.6875,0.125
1517145110992111,0.25,-0.75,0.0625
1517145111015144,0.375,-0.875,0.25
1517145111029135,0.5,-0.875,0.1875
1517145111052152,0.375,-0.75,0.25
1517145111074221,0.5,-0.75,0.375
1517145111089195,0.75,-0.75,0.4375
1517145111112197,0.75,-0.5625,0.5
1517145111135211,0.75,-0.6875,0.4375
1517145111156231,0.5625,-0.6875,0.5625
1517145111172253,0.5,-0.6875,0.5
1517145111195254,0.5625,-0.75,0.625
1517145111216269,0.75,-0.6875,0.5625
1517145111232298,0.875,-0.5625,0.5625
1517145111254329,0.8125,-0.625,0.6875
1517145111275312,0.875,-0.875,0.5
1517145111292322,0.75,-0.6875,0.5625
1517145111314355,0.5625,-0.375,0.75
1517145111335414,0.875,-0.125,0.75
1517145111352367,1.5,-0.25,0.4375
1517145111374392,1.125,-0.5,0.125
1517145111395457,0.125,-0.5625,0.625
1517145111412412,-0.625,-0.375,0.75
1517145111434424,0.5,-0.25,0.5
1517145111456439,1.625,-0.25,0.25
1517145111472449,1.125,-0.375,0.375
1517145111494465,-0.1875,-0.375,0.6875
1517145111515535,-0.25,-0.25,0.625
1517145111532492,0.5625,-0.3125,0.5
1517145111554508,0.75,-0.5,0.3125
1517145111575525,0.1875,-0.3125,0.25
1517145111592536,-0.375,-0.125,0.625
1517145111614551,0.3125,0.0625,0.625
1517145111637570,1.375,0.0625,0.0625
1517145111652577,1.25,-0.0625,0.1875
1517145111674594,-0.125,0,0.4375
1517145111697609,-0.4375,0.0625,0.375
1517145111717677,0.625,0.1875,0.1875
1517145111740695,0.9375,0.3125,0.125
1517145111757660,0.375,0.375,0
1517145111771664,-0.3125,0.5625,0.25
1517145111794681,0,0.5625,0.125
1517145111816750,0.125,0.4375,-0.0625
1517145111831704,0.0625,0.375,-0.125
1517145111854721,-0.3125,0.3125,0.0625
1517145111876736,-0.3125,0.25,0.1875
1517145111898759,0.125,0.1875,0
1517145111914788,0.5625,0.1875,0.0625
1517145111936799,0.4375,0,0.125
1517145111957811,0.375,-0.0625,0.1875
1517145111974806,0.4375,-0.1875,0.25
1517145111996879,0.5625,-0.3125,0.25
1517145112017890,0.5625,-0.375,0.375
1517145112034850,0.4375,-0.375,0.1875
1517145112056866,0.6875,-0.5,0.25
1517145112071911,0.6875,-0.375,0.3125
1517145112094891,0.5,0.0625,0.5625
1517145112116908,1.0625,0.25,0.3125
1517145112137975,1.375,0,0.0625
1517145112154952,0.625,-0.3125,0.125
1517145112176948,-0.625,-0.25,0.3125
1517145112198018,-0.5625,-0.0625,0.3125
1517145112215011,0.6875,0.0625,0.0625
1517145112245034,1.3125,0,0.1875
1517145112258029,0.3125,0.1875,0.1875
1517145112275021,-0.5,0.25,0.5625
1517145112297037,-0.3125,0.25,0.375
1517145112318106,0.375,0.25,0.1875
1517145112335061,0.375,0.0625,0
1517145112357078,-0.25,0.125,0.1875
1517145112378150,-0.625,0.1875,0.4375
1517145112395111,0.1875,0.25,0.5625
1517145112417120,1.1875,0.125,-0.0625
1517145112438193,1.0625,0,-0.0625
1517145112455147,-0.25,0.0625,0.375
1517145112477163,-0.6875,0,0.3125
1517145112498237,0.4375,0.25,0.1875
1517145112522195,1,0.1875,0
1517145112537205,0.375,0.1875,0.0625
1517145112559241,-0.3125,0.3125,0.1875
1517145112574274,-0.1875,0.4375,0.0625
1517145112597250,0.375,0.3125,0.0625
1517145112625325,0.1875,0.1875,-0.0625
1517145112634273,-0.25,-0.0625,-0.0625
1517145112657291,-0.4375,-0.125,0.125
1517145112679325,0,-0.1875,0.125
1517145112694352,0.1875,-0.125,0.125
1517145112717350,0.5625,0.0625,0.1875
1517145112740382,0.3125,0.125,0.1875
1517145112754393,0.0625,0,0.125
1517145112777375,0.3125,-0.0625,0.125
1517145112799392,0.3125,-0.125,0.25
1517145112814437,0.1875,-0.125,0.375
1517145112837435,0.1875,-0.1875,0.3125
1517145112859436,0.4375,-0.1875,0.375
1517145112874447,0.1875,0,0.1875
1517145112904467,0.1875,0.25,0.3125
1517145112919476,0.4375,0.4375,0.25
1517145112934486,0.9375,0.1875,0.125
1517145112957503,0.5,-0.125,0
1517145112979518,-0.375,-0.1875,0.375
1517145112994533,-0.4375,-0.125,0.3125
1517145113016564,0.8125,-0.0625,0.125
1517145113039561,1.125,-0.25,0.0625
1517145113060629,0.1875,-0.1875,0.25
1517145113077588,-0.75,0,0.5625
1517145113099605,-0.125,0.25,0.375
1517145113105609,0.875,0.3125,0.25
1517145113122621,0.75,0.125,0.25
1517145113142634,-0.3125,-0.0625,0.3125
1517145113164649,-0.625,0,0.4375
1517145113183665,0.0625,0.125,0.5
1517145113202732,1.3125,0,0.1875
1517145113224711,1.6875,-0.375,-0.125
1517145113242704,0.6875,-0.5625,-0.125
1517145113262773,0.0625,-0.375,-0.3125
1517145113286754,-0.125,-0.5625,-0.5
1517145113302747,0.875,-0.75,-0.8125
1517145113322817,1.1875,-1.75,-0.9375
1517145113344832,0.5,-2.6875,-1.25
1517145113367847,-0.1875,-2.625,-2.5
1517145113382827,-1,-3.4375,-3.8125
1517145113404877,-1.9375,-5.125,-4.8125
1517145113427837,-5.1875,-12.9375,-4.5625
1517145113442852,-10.875,-15.6875,-3.0625
1517145113464863,-16.25,-11.0625,-1.125
1517145113487935,-15.6875,-6.875,-1.0625
1517145113502946,-5.375,-2.6875,-2
1517145113524911,5.9375,-0.5,-2.0625
1517145113547922,9,0.8125,-4.25
1517145113562993,0.5,4.6875,-6.5
1517145113584987,-1.5625,10.125,-6.875
1517145113607964,-3.75,17.875,-6.0625
1517145113629982,-1.25,20.5,-19.9375
1517145113645044,6.5,28.875,-20.75
1517145113668034,2.25,28.25,-18.5625
1517145113683035,7.125,28.8125,-21.3125
1517145113705087,7.9375,25.4375,-17.4375
1517145113728060,-1.9375,23.6875,-18.4375
1517145113742060,-4.0625,24.5,-23.375
1517145113765131,4.25,23.3125,-27.625
1517145113788093,11.9375,16.4375,-30.1875
1517145113803107,9.0625,10.0625,-30.9375
1517145113825117,1.25,7.6875,-31.5
1517145113847189,-2.5625,5.6875,-31.4375
1517145113862198,-0.9375,1.1875,-31.125
1517145113885215,-1.1875,-3.5625,-30.875
1517145113907230,0.8125,-6.875,-28.5625
1517145113922243,-0.375,-7.75,-27.25
1517145113945260,-6.75,-4.8125,-25.1875
1517145113967273,-12.3125,-7,-19.75
1517145113982286,-20.625,-10.75,-18.125
1517145114005300,-22,-9.5625,-16.8125
1517145114027261,-20.0625,-5.3125,-17.5
1517145114042273,-17.875,-2.9375,-16.6875
1517145114065343,-22.4375,-5.125,-14.9375
1517145114087358,-30.375,-7.1875,-14.375
1517145114104351,-29.75,-6.875,-12.6875
1517145114125331,-22.25,-6.625,-12.6875
1517145114147401,-8.5,23.0625,-16.375
1517145114165361,-4.125,5.8125,-2.375
1517145114188428,-10.6875,-0.375,-2.9375
1517145114207445,-26,3.5,-3.5625
1517145114224418,-8.1875,4.875,-4.5625
1517145114245475,-6.375,6.0625,-7.0625
1517145114267486,-6.9375,4.875,-6.625
1517145114284456,-9.6875,4.3125,-4.625
1517145114305490,-6.375,2.5625,-5.125
1517145114327528,2.4375,0.8125,-4.75
1517145114344488,5.625,-0.3125,-4.625
1517145114365534,8.75,-1.4375,-1.75
1517145114387573,15.3125,-1.875,-1.25
1517145114404548,18.25,-3.875,-0.5625
1517145114425565,19.1875,-3.875,1.75
1517145114447615,17.5625,-3.875,0.6875
1517145114465591,11.3125,-0.875,-3.25
1517145114485587,6.6875,0.375,-6.4375
1517145114507623,7.125,0.3125,-9.5625
1517145114529673,9.6875,-0.125,-10.375
1517145114544663,9.25,-0.5625,-9.375
1517145114567700,9.75,0.8125,-6.375
1517145114585674,8.8125,1.6875,-5
1517145114605674,5.0625,2,-4.8125
1517145114634699,5.125,4.3125,-6.625
1517145114645700,4.0625,5.5625,-6.875
1517145114672720,3.125,8.25,-7.5625
1517145114687733,0.125,9.0625,-7.75
1517145114705777,-0.875,7.375,-7.875
1517145114724774,-1.375,7.1875,-7.0625
1517145114747826,-1.625,8.5625,-7.125
1517145114765797,-0.625,7.3125,-5.8125
1517145114784855,-0.3125,4.0625,-5.5625
1517145114807833,3.375,1.75,-4.625
1517145114825831,4.6875,-0.125,-3.6875
1517145114847844,4,-0.9375,-2.6875
1517145114867860,4.4375,-2.25,-2.1875
1517145114885925,5.625,-3.125,-2
1517145114904937,5.625,-3.375,-2.75
1517145114927951,4.375,-3.1875,-2.625
1517145114949970,3.625,-3.5,-2.25
1517145114964981,3.9375,-4.5625,-1.75
1517145114987982,3.875,-4.9375,-1.9375
1517145115005975,3.875,-4.375,-1.375
1517145115026971,2.875,-4.0625,-1.6875
1517145115048986,1.5625,-4.5,-0.875
1517145115065999,0.75,-5.4375,-0.1875
1517145115086016,2.25,-5.375,-0.125
1517145115108029,1.1875,-4.6875,0.1875
1517145115125042,0.1875,-2.375,-0.1875
1517145115146115,-0.875,-1.3125,-0.875
1517145115168071,0.125,-1.375,-0.8125
1517145115185101,1.25,-2.125,-0.3125
1517145115206130,1.625,-2.1875,-0.1875
1517145115228114,2.1875,-1.125,0.9375
1517145115245124,2.4375,-0.1875,0.625
1517145115266160,1.5,0.375,0.9375
1517145115295216,2.375,0.4375,0.9375
1517145115305169,2.75,0.9375,2.1875
1517145115326183,1.0625,0.1875,2.0625
1517145115347253,0.1875,-0.3125,1.6875
1517145115365211,1.5625,-0.5625,1.875
1517145115388262,2.5,-0.375,2.125
1517145115407296,2.625,-1.0625,2.625
1517145115425254,2.3125,-1.9375,2.5
1517145115448281,2,-2.125,2.1875
1517145115467337,1.9375,-2.5,2.25
1517145115485296,2.25,-3.1875,1.6875
1517145115508328,1.625,-2.9375,1.4375
1517145115527327,1.875,-3.4375,2.0625
1517145115545338,3,-3.625,2.875
1517145115575360,2.6875,-3.875,3.5
1517145115587424,3.6875,-3.125,3.125
1517145115605380,3.3125,-1.6875,2.75
1517145115628399,3.125,0.5625,2
1517145115647412,2.6875,1.9375,3.0625
1517145115665423,2.3125,1.6875,3
1517145115694469,4.5625,2.25,2.5625
1517145115707453,2.8125,1.8125,2.875
1517145115724466,1.25,1.25,2.5
1517145115748487,-0.4375,2.3125,1.5625
1517145115768542,-0.75,0.5625,1.3125
1517145115784508,-1,-0.6875,1.6875
1517145115807566,-0.75,-1.375,1.625
1517145115828594,-0.6875,-1.4375,0.875
1517145115844553,-2.125,-1.75,1.1875
1517145115867599,-2.6875,-3.0625,0.4375
1517145115889583,-2.875,-4.125,-0.3125
1517145115904594,-3.4375,-3.5625,-0.6875
1517145115927609,-2.1875,-2.4375,-0.4375
1517145115948657,-1.3125,-1.1875,0.4375
1517145115964636,-0.75,-1.125,0
1517145115987652,-1.6875,0.3125,0.4375
1517145116008668,-2.25,0.5,-0.25
1517145116024679,-3,0.4375,-0.625
1517145116046748,-2.875,0.625,-0.3125
1517145116068728,-1.1875,-0.0625,-1.875
1517145116084721,0.125,0.5625,-2.75
1517145116106774,0.875,0.625,-2.375
1517145116128757,1.75,0.0625,-2.9375
1517145116144766,2.25,0,-3.125
1517145116166779,1.8125,0.25,-2.1875
1517145116187849,1.3125,-0.125,-2.375
1517145116204809,1.75,1.0625,-2.375
1517145116234845,2.125,2,-2.125
1517145116247891,3.875,3.125,-2.375
1517145116264851,2.9375,1.5625,-2.875
1517145116286884,0.0625,1,-3.5625
1517145116307900,-3.125,0.0625,-3
1517145116324892,-3.625,-0.1875,-2.1875
1517145116347908,-1.5625,-0.625,-1.5625
1517145116369940,0.375,-0.375,-1.5625
1517145116384935,1.125,0.1875,-0.875
1517145116407950,-0.0625,0.5625,-0.0625
1517145116429979,0.5,2,0.8125
1517145116445015,2.5625,2.1875,0.4375
1517145116466995,4.1875,1.8125,0.3125
1517145116490043,1.375,1.375,0.875
1517145116512024,0.5625,1.6875,0.75
1517145116527035,-0.625,2.4375,0.1875
1517145116550067,0.625,1.25,0.125
1517145116564061,1.3125,0.125,0
1517145116587078,0.3125,-0.375,-0.125
