timestamp,x,y,z,w
1517145046175808,-0.0133057,0.161377,0.96167,0.22113
1517145046197842,-0.000671387,0.163452,0.965881,0.200745
1517145046212852,0.00280762,0.160828,0.967224,0.196106
1517145046235867,0.0132446,0.156616,0.966858,0.20105
1517145046250878,0.00164795,0.153076,0.970947,0.183716
1517145046272894,-0.00408936,0.164185,0.970764,0.174866
1517145046302915,-0.0161743,0.190918,0.968567,0.158569
1517145046310933,-0.0375977,0.21637,0.963928,0.150024
1517145046332936,-0.052063,0.232239,0.960938,0.140991
1517145046355947,-0.0932007,0.261108,0.953491,0.117737
1517145046370951,-0.107117,0.265198,0.952209,0.106812
1517145046392962,-0.130432,0.249512,0.956177,0.079895
1517145046415979,-0.128845,0.220642,0.964478,0.0666504
1517145046430991,-0.110413,0.211914,0.969299,0.0571899
1517145046453022,-0.088501,0.191956,0.975769,0.055481
1517145046476023,-0.0775146,0.166321,0.981323,0.057251
1517145046491035,-0.0698242,0.153687,0.984314,0.0507202
1517145046513049,-0.0568237,0.138245,0.987549,0.0477905
1517145046535063,-0.0462036,0.128052,0.989441,0.048645
1517145046558096,-0.0361328,0.119263,0.990784,0.0523071
1517145046580115,-0.0386963,0.118713,0.990417,0.0585327
1517145046595106,-0.0553589,0.114319,0.98877,0.0780029
1517145046610118,-0.0975342,0.108154,0.987183,0.0645752
1517145046633219,-0.116028,0.118164,0.98407,0.0643311
1517145046655238,-0.129944,0.108643,0.982666,0.0751343
1517145046670249,-0.0734863,0.106506,0.988464,0.0783081
1517145046693250,-0.0151978,0.0848389,0.994629,0.0565186
1517145046715272,0.00872803,0.0675049,0.996155,0.0543823
1517145046730292,0.0306396,0.0388184,0.996765,0.0623779
1517145046753308,-0.0154419,-0.0123291,0.997803,0.0629883
1517145046775307,-0.101624,-0.0455322,0.988342,0.103821
1517145046790346,-0.163574,-0.0449829,0.9823,0.0788574
1517145046813364,-0.173462,-0.0272827,0.983215,0.0491333
1517145046835380,-0.162292,-0.024353,0.983887,0.0703735
1517145046850364,-0.157898,-0.0192261,0.984375,0.0748901
1517145046873378,-0.158386,-0.00866699,0.98468,0.0723267
1517145046895409,-0.159973,0.000427246,0.984802,0.0673218
1517145046910403,-0.156799,0.00622559,0.985962,0.0562744
1517145046932419,-0.158691,0.0168457,0.986023,0.0474243
1517145046955451,-0.150818,0.0245972,0.98761,0.03479
1517145046970462,-0.142761,0.0267334,0.989136,0.0204468
1517145046992461,-0.167542,0.031189,0.985229,0.0170898
1517145047015494,-0.188171,0.0390625,0.981018,0.0239868
1517145047030504,-0.190857,0.0394897,0.980164,0.0350952
1517145047052520,-0.178711,0.0407715,0.981628,0.052063
1517145047075519,-0.180725,0.0583496,0.978271,0.0825195
1517145047090547,-0.199341,0.0820313,0.97229,0.090332
1517145047112563,-0.166321,0.0878296,0.976807,0.101929
1517145047135582,-0.107544,0.0863037,0.982117,0.128174
1517145047150590,-0.152039,0.0602417,0.978027,0.128845
1517145047172604,-0.210876,0.0603638,0.961426,0.165833
1517145047195622,-0.39209,0.0622559,0.90564,0.149048
1517145047210629,-0.288696,0.0519409,0.94458,0.147217
1517145047232637,-0.241577,0.0214233,0.953369,0.179321
1517145047255671,-0.214905,0.022522,0.958008,0.188354
1517145047270681,-0.19574,0.0696411,0.962708,0.173218
1517145047292675,-0.17981,0.0859375,0.963074,0.180786
1517145047315714,-0.162537,0.0820313,0.965332,0.186768
1517145047330724,-0.148682,0.0794067,0.968933,0.180664
1517145047352740,-0.133301,0.0616455,0.972534,0.18042
1517145047375734,-0.130798,0.0580444,0.969177,0.200439
1517145047390745,-0.120605,0.0870361,0.968567,0.199341
1517145047412776,-0.106262,0.0874634,0.973816,0.180908
1517145047435792,-0.0872803,0.0811157,0.978882,0.165833
1517145047450803,-0.0685425,0.0836792,0.981384,0.158508
1517145047472822,-0.0623169,0.0814209,0.980286,0.168518
1517145047495835,-0.0454712,0.0890503,0.979492,0.174561
1517145047517852,-0.0254517,0.098999,0.978271,0.180237
1517145047540851,-0.0112305,0.101074,0.977539,0.184265
1517145047562882,-0.000793457,0.105225,0.975952,0.190735
1517145047585884,0.0123291,0.115479,0.971924,0.204468
1517145047600895,0.0200806,0.126099,0.968079,0.215576
1517145047622924,0.0265503,0.135742,0.964966,0.222778
1517145047645943,0.0328369,0.140808,0.962341,0.230042
1517145047667957,0.041626,0.145813,0.959473,0.237427
1517145047690973,0.0384521,0.133057,0.959961,0.243225
1517145047691957,0.0344238,0.115417,0.961121,0.248291
1517145047712971,0.0284424,0.104858,0.961304,0.252991
1517145047735004,0.0235596,0.100403,0.957336,0.269836
1517145047758020,0.0184937,0.0911255,0.95459,0.282959
1517145047780036,0.0171509,0.0791626,0.955688,0.282837
1517145047795047,0.0175781,0.0757446,0.956116,0.282288
1517145047810042,0.0213013,0.0822754,0.953186,0.289978
1517145047833059,0.0350342,0.109558,0.946655,0.300842
1517145047855089,0.053833,0.140259,0.939758,0.307007
1517145047878102,0.0600586,0.150574,0.939758,0.300903
1517145047893101,0.0725098,0.154053,0.936646,0.305847
1517145047915132,0.0744019,0.164429,0.932495,0.312683
1517145047930154,0.0834961,0.169067,0.928467,0.319824
1517145047953170,0.093811,0.172363,0.924011,0.328125
1517145047975158,0.104431,0.174011,0.920654,0.333313
1517145047990194,0.107605,0.174133,0.917786,0.340027
1517145048013210,0.115601,0.17041,0.917175,0.341064
1517145048035202,0.119324,0.169739,0.917236,0.339905
1517145048050212,0.124817,0.167603,0.916443,0.341064
1517145048073256,0.134155,0.181091,0.916748,0.329712
1517145048095273,0.146973,0.181091,0.916992,0.323486
1517145048118289,0.145142,0.181824,0.915222,0.328796
1517145048133300,0.142395,0.180054,0.914307,0.333557
1517145048155314,0.14032,0.177002,0.913879,0.337158
1517145048170325,0.139099,0.17395,0.913086,0.341492
1517145048193313,0.138245,0.169983,0.912964,0.344055
1517145048215356,0.138123,0.163513,0.915344,0.341003
1517145048230368,0.139282,0.161438,0.91571,0.340454
1517145048253356,0.139038,0.164734,0.913208,0.345703
1517145048283376,0.137817,0.16864,0.911621,0.348389
1517145048290411,0.134155,0.167297,0.911926,0.34967
1517145048313403,0.131836,0.163635,0.912476,0.35083
1517145048335441,0.119873,0.151917,0.916077,0.351135
1517145048350453,0.102722,0.139282,0.917053,0.359192
1517145048372468,0.0950317,0.143677,0.914124,0.366821
1517145048395484,0.100037,0.159912,0.90802,0.373962
1517145048410467,0.105774,0.177185,0.904663,0.372742
1517145048432507,0.109924,0.18811,0.902283,0.371826
1517145048455503,0.113098,0.197144,0.90094,0.369629
1517145048470511,0.116089,0.208496,0.899414,0.366089
1517145048492525,0.118469,0.218689,0.898254,0.362183
1517145048515542,0.120728,0.224548,0.897583,0.359497
1517145048530568,0.12439,0.229309,0.896851,0.357056
1517145048552584,0.128418,0.232849,0.89624,0.354797
1517145048575585,0.131897,0.233398,0.896423,0.352783
1517145048590611,0.13501,0.23175,0.896973,0.351257
1517145048612627,0.13739,0.22699,0.898132,0.350464
1517145048642630,0.139526,0.219482,0.899841,0.349976
1517145048650654,0.14209,0.213318,0.901001,0.349792
1517145048672672,0.145081,0.209473,0.901428,0.349915
1517145048695669,0.14856,0.207764,0.901062,0.350403
1517145048710694,0.151428,0.209717,0.900269,0.350037
1517145048732712,0.149902,0.219421,0.899414,0.346924
1517145048755729,0.153259,0.214905,0.897095,0.354248
1517145048770739,0.161926,0.223572,0.894775,0.35083
1517145048800749,0.165771,0.234802,0.891174,0.35083
1517145048815780,0.166138,0.24292,0.889099,0.350342
1517145048830766,0.164307,0.243896,0.889648,0.349182
1517145048852805,0.16156,0.242249,0.890503,0.349426
1517145048875799,0.158325,0.243042,0.890381,0.350647
1517145048890813,0.156372,0.242493,0.890076,0.352783
1517145048912824,0.152832,0.239441,0.89032,0.355713
1517145048935858,0.148926,0.235657,0.890625,0.359131
1517145048950854,0.145447,0.233093,0.890015,0.363708
1517145048973869,0.143616,0.232178,0.888184,0.369507
1517145048995900,0.143616,0.233643,0.885376,0.375244
1517145049010911,0.14502,0.238586,0.881775,0.380066
1517145049032937,0.146912,0.242981,0.878296,0.384644
1517145049055926,0.147522,0.245483,0.875244,0.389648
1517145049070953,0.148071,0.24823,0.872131,0.394714
1517145049092953,0.148743,0.249084,0.869873,0.398865
1517145049114968,0.147644,0.243774,0.869812,0.402649
1517145049130980,0.144531,0.234802,0.87146,0.405579
1517145049152996,0.141235,0.227173,0.873108,0.407532
1517145049175010,0.138367,0.220886,0.874451,0.408997
1517145049190038,0.135925,0.214478,0.875854,0.410278
1517145049213054,0.134216,0.207764,0.877319,0.411133
1517145049235052,0.132751,0.203308,0.878296,0.411804
1517145049251081,0.131836,0.200623,0.878967,0.411926
1517145049273097,0.131592,0.199219,0.879639,0.411255
1517145049295113,0.131958,0.199158,0.88031,0.409729
1517145049310108,0.132202,0.198608,0.88147,0.40741
1517145049333122,0.131653,0.197754,0.882813,0.40509
1517145049355141,0.130798,0.197937,0.884399,0.401855
1517145049370165,0.130188,0.198242,0.885071,0.400452
1517145049393164,0.131592,0.200928,0.885071,0.398621
1517145049415196,0.132935,0.201721,0.885193,0.397522
1517145049430206,0.132813,0.198853,0.885925,0.397278
1517145049460215,0.133423,0.196045,0.886597,0.397095
1517145049475221,0.136047,0.197449,0.886292,0.396057
1517145049490249,0.139648,0.200928,0.885681,0.394531
1517145049513265,0.143005,0.202698,0.88562,0.392517
1517145049535265,0.145569,0.201477,0.887512,0.387817
1517145049550277,0.148071,0.197998,0.890259,0.382324
1517145049573302,0.15094,0.19751,0.892639,0.375916
1517145049595324,0.153442,0.204041,0.89209,0.37262
1517145049610317,0.156738,0.21167,0.890564,0.370789
1517145049633335,0.159241,0.215637,0.88916,0.370728
1517145049655373,0.160156,0.217285,0.888428,0.371094
1517145049670384,0.161926,0.217224,0.888123,0.371033
1517145049693377,0.16333,0.218994,0.887085,0.372009
1517145049715416,0.165649,0.21875,0.886353,0.372803
1517145049730426,0.167297,0.21759,0.886169,0.373169
1517145049753423,0.168396,0.215698,0.885986,0.374268
1517145049775439,0.170715,0.217102,0.88446,0.375916
1517145049790447,0.172729,0.218018,0.88324,0.377319
1517145049812489,0.173706,0.215393,0.883179,0.378601
1517145049835505,0.175049,0.212463,0.883301,0.379333
1517145049850516,0.176575,0.213745,0.882324,0.380127
1517145049872531,0.177734,0.219055,0.880005,0.381897
1517145049895548,0.178345,0.223633,0.877686,0.384399
1517145049910548,0.177795,0.225342,0.876038,0.38739
1517145049932575,0.176514,0.226563,0.874817,0.390015
1517145049955592,0.175232,0.228821,0.87384,0.391541
1517145049970577,0.174316,0.231201,0.873413,0.391357
1517145049992589,0.173035,0.233093,0.874146,0.38916
1517145050015633,0.171082,0.235168,0.875549,0.38562
1517145050030632,0.168762,0.237732,0.877441,0.380798
1517145050052648,0.166138,0.240967,0.879639,0.374756
1517145050082670,0.163269,0.244446,0.881409,0.369568
1517145050090675,0.15979,0.246216,0.883301,0.365417
1517145050112691,0.155518,0.246948,0.885559,0.361267
1517145050135707,0.150757,0.247375,0.888184,0.356506
1517145050150717,0.144714,0.246094,0.891907,0.350586
1517145050172716,0.136902,0.24176,0.896851,0.343994
1517145050195747,0.127502,0.235962,0.902466,0.336914
1517145050210743,0.116699,0.22876,0.908569,0.329407
1517145050232776,0.105286,0.220215,0.914795,0.321716
1517145050255792,0.0943604,0.211121,0.920837,0.313843
1517145050270803,0.0834961,0.20166,0.926697,0.305786
1517145050293820,0.0720215,0.190796,0.932678,0.297363
1517145050315818,0.06073,0.180786,0.938416,0.288025
1517145050330857,0.0522461,0.173889,0.943237,0.278015
1517145050360870,0.0472412,0.172852,0.946533,0.268066
1517145050375861,0.0449829,0.175781,0.94873,0.258606
1517145050390872,0.0440674,0.180176,0.950562,0.248962
1517145050412888,0.043335,0.184387,0.952332,0.238953
1517145050435905,0.0429077,0.187805,0.954224,0.228516
1517145050450913,0.0427246,0.191284,0.955933,0.218384
1517145050472929,0.0426636,0.195313,0.957214,0.208862
1517145050494945,0.0424805,0.199341,0.958313,0.200012
1517145050509957,0.0418701,0.202393,0.959412,0.191589
1517145050532971,0.0413208,0.205994,0.960022,0.184875
1517145050554988,0.0390015,0.207153,0.960815,0.179688
1517145050570018,0.0372925,0.203003,0.96283,0.174072
1517145050593015,0.0358887,0.202576,0.963745,0.169739
1517145050615030,0.0353394,0.205261,0.963684,0.16687
1517145050630041,0.0352173,0.209656,0.963074,0.164856
1517145050653058,0.0353394,0.215332,0.961975,0.164246
1517145050675073,0.0363159,0.219421,0.960815,0.165039
1517145050690084,0.0377197,0.220459,0.960327,0.166443
1517145050713099,0.039917,0.218811,0.960144,0.169128
1517145050735116,0.041687,0.217224,0.9599,0.172119
1517145050750127,0.0441895,0.219604,0.958679,0.175232
1517145050773144,0.0494995,0.226501,0.955994,0.179565
1517145050795175,0.0489502,0.228699,0.954346,0.185486
1517145050810168,0.0504761,0.226563,0.953979,0.189758
1517145050833190,0.0523682,0.223145,0.953796,0.194092
1517145050855217,0.0549316,0.220337,0.953369,0.198486
1517145050870228,0.0578003,0.220398,0.952026,0.204102
1517145050893228,0.0610962,0.220825,0.950256,0.210754
1517145050916276,0.0652466,0.21991,0.948669,0.217529
1517145050930270,0.0693359,0.217163,0.947449,0.224365
1517145050953278,0.0735474,0.213684,0.94635,0.230835
1517145050975287,0.0769653,0.210754,0.945251,0.236694
1517145050998327,0.0800781,0.208557,0.944153,0.242126
1517145051013338,0.0836182,0.207336,0.942688,0.247498
1517145051035335,0.0878906,0.206665,0.941162,0.252319
1517145051050367,0.0925903,0.205566,0.939758,0.256653
1517145051073373,0.0969849,0.204956,0.938416,0.260559
1517145051095400,0.10144,0.204529,0.937134,0.263733
1517145051110382,0.104431,0.202271,0.936523,0.266602
1517145051133400,0.106628,0.199585,0.935852,0.27002
1517145051155442,0.108826,0.197327,0.935364,0.272461
1517145051170453,0.111389,0.197083,0.934631,0.274231
1517145051193442,0.113403,0.197021,0.933838,0.276123
1517145051215485,0.114807,0.196228,0.93335,0.277588
1517145051230496,0.116089,0.195068,0.933105,0.278809
1517145051252485,0.117249,0.193909,0.9328,0.279968
1517145051275500,0.117798,0.192749,0.932617,0.281311
1517145051290538,0.11792,0.191711,0.932556,0.282104
1517145051312553,0.117859,0.190735,0.9328,0.282043
1517145051335570,0.118042,0.190125,0.932861,0.282043
1517145051350581,0.118652,0.189026,0.933167,0.281616
1517145051372596,0.118896,0.188843,0.933167,0.281677
1517145051395613,0.119324,0.189392,0.932861,0.282166
1517145051417629,0.11969,0.189575,0.932739,0.282288
1517145051432639,0.120483,0.189331,0.932739,0.282104
1517145051455655,0.121216,0.188782,0.932678,0.282227
1517145051470656,0.121704,0.187988,0.932617,0.282776
1517145051492653,0.121765,0.186462,0.932739,0.283386
1517145051515686,0.121948,0.184448,0.932922,0.284058
1517145051530696,0.121948,0.181824,0.933167,0.284851
1517145051552712,0.122192,0.179749,0.93335,0.285522
1517145051575711,0.122498,0.177917,0.933472,0.286072
1517145051590739,0.122803,0.17572,0.933899,0.286011
1517145051612759,0.12323,0.173828,0.934448,0.285217
1517145051635771,0.123718,0.173096,0.934814,0.284119
1517145051650781,0.124268,0.173401,0.934998,0.283203
1517145051672797,0.125427,0.174194,0.934998,0.282104
1517145051695799,0.126831,0.175537,0.935059,0.280457
1517145051710811,0.128052,0.177795,0.934998,0.278748
1517145051732840,0.129272,0.180664,0.934814,0.276978
1517145051755860,0.130554,0.183105,0.934387,0.276184
1517145051770852,0.131287,0.184448,0.934265,0.275391
1517145051792865,0.131775,0.18512,0.934326,0.274475
1517145051815884,0.132019,0.185303,0.934387,0.273926
1517145051837915,0.132202,0.185303,0.93457,0.273193
1517145051852924,0.132507,0.185303,0.934692,0.272644
1517145051875926,0.132935,0.185059,0.934875,0.272095
1517145051897949,0.133484,0.18512,0.934875,0.271667
1517145051912975,0.134094,0.185364,0.934937,0.270996
1517145051935969,0.134766,0.18573,0.935059,0.270081
1517145051957985,0.135437,0.186157,0.935181,0.26886
1517145051973010,0.135986,0.186951,0.935303,0.267639
1517145051995026,0.136536,0.187744,0.935486,0.266235
1517145052018042,0.137207,0.188721,0.935608,0.264709
1517145052033064,0.137817,0.18988,0.93573,0.263245
1517145052055079,0.138367,0.190979,0.935791,0.261841
1517145052078096,0.138855,0.191284,0.936035,0.260498
1517145052093081,0.139465,0.191345,0.93634,0.259033
1517145052115122,0.140198,0.1922,0.936462,0.257629
1517145052138138,0.14093,0.193298,0.936462,0.256287
1517145052153124,0.141663,0.194031,0.936584,0.254944
1517145052175138,0.142456,0.194824,0.936707,0.25354
1517145052198181,0.143372,0.196045,0.936707,0.251892
1517145052213191,0.144287,0.197632,0.936707,0.250305
1517145052236207,0.144958,0.199097,0.936646,0.248901
1517145052258213,0.14563,0.200195,0.936584,0.247803
1517145052280238,0.146423,0.201172,0.936462,0.246948
1517145052295250,0.147278,0.201904,0.936401,0.246277
1517145052318266,0.147888,0.202271,0.936401,0.245605
1517145052333251,0.148315,0.202393,0.936462,0.244995
1517145052355282,0.148621,0.202515,0.936523,0.244324
1517145052378308,0.149109,0.202698,0.936646,0.24353
1517145052393292,0.149414,0.20282,0.936768,0.242615
1517145052415334,0.149536,0.203186,0.936951,0.24176
1517145052438355,0.149536,0.203613,0.937012,0.240906
1517145052453339,0.14978,0.204285,0.937073,0.239929
1517145052475355,0.149963,0.204895,0.937195,0.238953
1517145052498384,0.150024,0.205688,0.937317,0.237793
1517145052513382,0.150024,0.206543,0.937439,0.23645
1517145052535393,0.149902,0.20752,0.937622,0.234924
1517145052558411,0.149902,0.208679,0.937805,0.233215
1517145052580441,0.149902,0.2099,0.937988,0.231445
1517145052595437,0.150208,0.211304,0.93811,0.229309
1517145052617467,0.150574,0.213074,0.938232,0.22699
1517145052632476,0.151245,0.214966,0.938232,0.224731
1517145052655494,0.151794,0.216675,0.938293,0.222656
1517145052677510,0.152649,0.218567,0.938171,0.22052
1517145052692504,0.153625,0.221008,0.937988,0.218201
1517145052715537,0.154724,0.22406,0.937683,0.215576
1517145052737538,0.155884,0.227661,0.937317,0.212708
1517145052760566,0.157166,0.231567,0.936768,0.209839
1517145052775562,0.158569,0.235413,0.936218,0.207092
1517145052805593,0.159912,0.239258,0.935669,0.204163
1517145052820611,0.161438,0.243713,0.934937,0.200928
1517145052835622,0.163269,0.24823,0.934204,0.197327
1517145052858624,0.165222,0.253052,0.933228,0.19397
1517145052880654,0.167542,0.258179,0.932129,0.190674
1517145052895665,0.170471,0.263672,0.930725,0.187256
1517145052917680,0.172668,0.268372,0.929688,0.183899
1517145052940696,0.175293,0.272095,0.928589,0.181274
1517145052962712,0.176575,0.272583,0.928711,0.178589
1517145052977706,0.177917,0.271667,0.929199,0.17627
1517145053000722,0.178589,0.271484,0.929443,0.174561
1517145053015750,0.17865,0.27063,0.930054,0.172424
1517145053037766,0.179993,0.270508,0.930298,0.169983
1517145053060779,0.181152,0.270752,0.930176,0.168945
1517145053075777,0.18158,0.269043,0.930603,0.168823
1517145053097808,0.181702,0.266174,0.931396,0.169006
1517145053120838,0.181885,0.263306,0.932129,0.169067
1517145053135847,0.182739,0.264099,0.931946,0.168152
1517145053157859,0.184387,0.265076,0.931641,0.166443
1517145053180859,0.186157,0.266357,0.931152,0.165161
1517145053195862,0.187927,0.268066,0.930603,0.163513
1517145053217902,0.188843,0.269165,0.930237,0.162598
1517145053240892,0.190186,0.269287,0.930115,0.16156
1517145053254920,0.189575,0.267456,0.930603,0.162476
1517145053277934,0.189941,0.264893,0.931274,0.162415
1517145053299939,0.190552,0.263611,0.931519,0.162537
1517145053322967,0.199463,0.261108,0.929932,0.164734
1517145053329973,0.197021,0.25769,0.931274,0.165466
1517145053352989,0.195984,0.255798,0.931641,0.167603
1517145053374987,0.196472,0.253296,0.93219,0.167969
1517145053390015,0.198547,0.251221,0.932312,0.167908
1517145053413014,0.201111,0.253235,0.930908,0.169678
1517145053435038,0.204773,0.256531,0.928833,0.17157
1517145053450058,0.20697,0.260559,0.92688,0.173462
1517145053473074,0.207336,0.265808,0.924805,0.176208
1517145053495090,0.206665,0.271729,0.922546,0.179626
1517145053518106,0.20752,0.277222,0.920166,0.182495
1517145053533099,0.207153,0.283447,0.917603,0.185974
1517145053555133,0.206421,0.288696,0.915222,0.190613
1517145053570136,0.206055,0.29657,0.911682,0.195862
1517145053593145,0.205078,0.302795,0.908508,0.201965
1517145053615182,0.204163,0.307983,0.905396,0.20874
1517145053630171,0.20282,0.312805,0.902283,0.21637
1517145053653193,0.200317,0.317688,0.899048,0.224854
1517145053675207,0.197571,0.325073,0.894653,0.234009
1517145053698244,0.194702,0.331848,0.890686,0.242065
1517145053713244,0.190735,0.337219,0.887329,0.249878
1517145053735245,0.185486,0.340637,0.885193,0.256653
1517145053758270,0.181885,0.342529,0.883789,0.261475
1517145053773299,0.178101,0.346008,0.881592,0.266968
1517145053795302,0.173767,0.348206,0.879822,0.272827
1517145053818319,0.169006,0.351563,0.877258,0.279602
1517145053833335,0.163696,0.357544,0.873657,0.286255
1517145053855345,0.158508,0.360352,0.872864,0.288086
1517145053870346,0.158325,0.359924,0.873901,0.285706
1517145053893355,0.160767,0.358459,0.875366,0.281616
1517145053915388,0.163269,0.354797,0.878235,0.275696
1517145053938387,0.165405,0.346985,0.882996,0.269104
1517145053952414,0.165527,0.334961,0.889709,0.262146
1517145053975413,0.164856,0.321594,0.8974,0.252869
1517145053997446,0.165405,0.311951,0.903259,0.243652
1517145054012457,0.168152,0.30481,0.906555,0.238464
1517145054035473,0.167175,0.287781,0.909363,0.249451
1517145054057501,0.159119,0.268982,0.913696,0.259644
1517145054073500,0.152771,0.244263,0.920471,0.263855
1517145054095516,0.14447,0.218567,0.927307,0.267212
1517145054117531,0.137756,0.197937,0.932556,0.268494
1517145054132550,0.128662,0.184937,0.93573,0.27124
1517145054155566,0.121826,0.176086,0.937866,0.272888
1517145054177559,0.11676,0.170776,0.939148,0.274109
1517145054192570,0.111267,0.164612,0.94043,0.275696
1517145054215609,0.104431,0.155334,0.942078,0.278076
1517145054237625,0.0975952,0.139099,0.944397,0.281311
1517145054252636,0.0909424,0.118347,0.946777,0.285095
1517145054275629,0.0849609,0.0968018,0.948425,0.289429
1517145054297644,0.0803833,0.0774536,0.94928,0.293823
1517145054312670,0.078125,0.0625,0.949524,0.29718
1517145054335686,0.0778198,0.053894,0.949341,0.2995
1517145054365708,0.0783691,0.0497437,0.949158,0.300659
1517145054372713,0.0794678,0.0483398,0.949036,0.301025
1517145054395728,0.0817261,0.0505981,0.948975,0.300232
1517145054417744,0.0845947,0.0568848,0.948792,0.298828
1517145054432755,0.0875244,0.0650635,0.948242,0.298096
1517145054455771,0.0934448,0.083374,0.946289,0.298035
1517145054477770,0.0955811,0.0907593,0.945251,0.298401
1517145054492781,0.0969238,0.0914307,0.944641,0.299744
1517145054522819,0.098938,0.0924683,0.943481,0.302307
1517145054537828,0.101135,0.0900879,0.944885,0.297913
1517145054552840,0.107971,0.093811,0.945313,0.29303
1517145054575841,0.112122,0.103149,0.945007,0.289185
1517145054597872,0.113342,0.1073,0.944763,0.288025
1517145054612867,0.114502,0.110779,0.94458,0.286865
1517145054635884,0.118286,0.116577,0.94342,0.286804
1517145054657915,0.122009,0.120483,0.942444,0.286926
1517145054672925,0.12384,0.119446,0.942444,0.286438
1517145054694924,0.125366,0.115723,0.942383,0.287537
1517145054717958,0.125,0.115295,0.941895,0.289612
1517145054732968,0.126465,0.119141,0.94104,0.290222
1517145054754983,0.128174,0.123169,0.940247,0.290161
1517145054777997,0.130554,0.127258,0.939575,0.289673
1517145054792994,0.134277,0.130493,0.939697,0.28595
1517145054815026,0.138306,0.132813,0.941711,0.276184
1517145054838042,0.14209,0.135742,0.944519,0.263062
