timestamp,x,y,z,w
1517145362226318,0.142212,-0.071228,0.936096,-0.313721
1517145362248335,0.142761,-0.0706787,0.935913,-0.314148
1517145362270350,0.143494,-0.0701294,0.935608,-0.314697
1517145362285364,0.144226,-0.069458,0.935425,-0.315186
1517145362308378,0.144531,-0.0687256,0.935242,-0.315674
1517145362330393,0.144531,-0.0684814,0.934998,-0.316406
1517145362345404,0.14502,-0.0681152,0.934814,-0.316956
1517145362368417,0.145752,-0.0675049,0.934631,-0.317139
1517145362390432,0.14679,-0.0670776,0.934448,-0.317261
1517145362405445,0.147583,-0.0667725,0.934326,-0.317322
1517145362428459,0.148193,-0.0664673,0.934265,-0.317322
1517145362450479,0.148193,-0.0664063,0.934265,-0.317322
1517145362465488,0.148254,-0.0664063,0.934265,-0.317322
1517145362488504,0.148132,-0.0665283,0.934326,-0.317261
1517145362511541,0.147949,-0.0664673,0.934326,-0.317261
1517145362525529,0.147888,-0.0664673,0.934387,-0.3172
1517145362548544,0.147888,-0.0666504,0.934448,-0.316956
1517145362570574,0.148132,-0.0668335,0.934448,-0.316833
1517145362585574,0.148376,-0.0669556,0.934448,-0.316711
1517145362608589,0.148621,-0.0671387,0.934387,-0.316589
1517145362630603,0.148804,-0.0673218,0.934387,-0.316467
1517145362652624,0.148804,-0.0675659,0.934448,-0.316284
1517145362668664,0.148743,-0.0678101,0.934509,-0.31604
1517145362690649,0.148682,-0.0679932,0.93457,-0.315857
1517145362711662,0.148376,-0.0680542,0.934692,-0.315613
1517145362727675,0.148193,-0.0682373,0.934875,-0.315308
1517145362750688,0.148254,-0.0686646,0.934937,-0.314941
1517145362771720,0.148621,-0.0690918,0.934875,-0.314758
1517145362787731,0.149048,-0.0692749,0.934875,-0.314514
1517145362810735,0.149109,-0.0692749,0.934875,-0.314514
1517145362831799,0.149658,-0.0692139,0.934814,-0.314575
1517145362847757,0.150452,-0.0691528,0.934631,-0.314636
1517145362877788,0.15094,-0.0689697,0.93457,-0.314697
1517145362891789,0.151428,-0.0692139,0.934448,-0.314697
1517145362907802,0.151794,-0.069458,0.934326,-0.314819
1517145362930819,0.151794,-0.069458,0.934265,-0.315063
1517145362951884,0.151855,-0.069519,0.934082,-0.315552
1517145362967845,0.151855,-0.069519,0.93396,-0.315857
1517145362990862,0.152405,-0.0697632,0.933716,-0.316345
1517145363011928,0.152771,-0.0693359,0.933533,-0.316711
1517145363027891,0.153442,-0.0689697,0.933411,-0.316833
1517145363050904,0.154419,-0.0692139,0.933289,-0.316772
1517145363071916,0.155273,-0.0690308,0.933105,-0.316772
1517145363087931,0.155762,-0.0684814,0.933105,-0.316711
1517145363116947,0.156128,-0.0683594,0.933105,-0.316589
1517145363131974,0.156372,-0.0681152,0.933105,-0.316528
1517145363147980,0.156677,-0.0678101,0.933105,-0.316345
1517145363177994,0.157166,-0.067627,0.933105,-0.316162
1517145363192002,0.157776,-0.067688,0.933105,-0.315918
1517145363208013,0.158386,-0.0675049,0.933044,-0.315735
1517145363231066,0.158875,-0.0671387,0.933044,-0.315674
1517145363253061,0.15918,-0.0667725,0.933044,-0.315552
1517145363267071,0.159241,-0.0667725,0.933044,-0.315552
1517145363291071,0.159241,-0.0667725,0.933044,-0.315552
1517145363313091,0.15918,-0.0665283,0.933105,-0.315491
1517145363328100,0.159119,-0.0663452,0.933167,-0.31543
1517145363357149,0.159058,-0.0661011,0.933228,-0.315308
1517145363373130,0.159058,-0.06604,0.933228,-0.315308
1517145363387145,0.159058,-0.06604,0.933228,-0.315308
1517145363411157,0.15918,-0.06604,0.933228,-0.315308
1517145363433172,0.15918,-0.0654907,0.933289,-0.315186
1517145363447183,0.15918,-0.0654297,0.933289,-0.315186
1517145363470256,0.159241,-0.0653687,0.933289,-0.315186
1517145363493215,0.159241,-0.0653076,0.933289,-0.315186
1517145363507225,0.159241,-0.0653076,0.933289,-0.315186
1517145363530294,0.159302,-0.0653076,0.933289,-0.315186
1517145363553274,0.159058,-0.0650024,0.93335,-0.315186
1517145363567271,0.159058,-0.0650024,0.93335,-0.315063
1517145363590311,0.15918,-0.0651245,0.93335,-0.315002
1517145363613317,0.159485,-0.0650635,0.93335,-0.314819
1517145363627314,0.159668,-0.0651855,0.93335,-0.314697
1517145363650343,0.159851,-0.0653687,0.93335,-0.314636
1517145363673345,0.160095,-0.0655518,0.93335,-0.314453
1517145363695361,0.160156,-0.0654907,0.93335,-0.314453
1517145363710372,0.160156,-0.0654907,0.93335,-0.314453
1517145363733384,0.160095,-0.0654907,0.93335,-0.314453
1517145363755404,0.159912,-0.0653687,0.933411,-0.314392
1517145363776471,0.15979,-0.0653076,0.933472,-0.314331
1517145363793445,0.15979,-0.0653076,0.933533,-0.314209
1517145363814477,0.159912,-0.0654297,0.933533,-0.314026
1517145363830458,0.160095,-0.0656738,0.933533,-0.313904
1517145363853505,0.160217,-0.0657349,0.933533,-0.313782
1517145363874539,0.160034,-0.0657959,0.933594,-0.313721
1517145363890550,0.159851,-0.0658569,0.933655,-0.313721
1517145363913548,0.159729,-0.065918,0.933655,-0.313599
1517145363935527,0.159668,-0.065979,0.933716,-0.313538
1517145363951543,0.159729,-0.065918,0.933716,-0.313538
1517145363973610,0.15979,-0.06604,0.933716,-0.313416
1517145363994625,0.159912,-0.0661621,0.933716,-0.313354
1517145364010585,0.159973,-0.0661011,0.933716,-0.313354
1517145364032599,0.159973,-0.0661011,0.933716,-0.313293
1517145364055617,0.159729,-0.065918,0.933777,-0.313354
1517145364070628,0.159485,-0.0656738,0.933838,-0.313354
1517145364092695,0.159302,-0.0656128,0.933838,-0.313416
1517145364114711,0.159119,-0.0656738,0.933838,-0.313477
1517145364130667,0.159119,-0.0657959,0.933838,-0.313416
1517145364152699,0.159119,-0.065979,0.933838,-0.313354
1517145364176701,0.159241,-0.0663452,0.933838,-0.313232
1517145364190712,0.159363,-0.0665283,0.933899,-0.313049
1517145364212779,0.159363,-0.0665283,0.933899,-0.313049
1517145364241763,0.159424,-0.0664673,0.933899,-0.313049
1517145364249755,0.159363,-0.0665283,0.933899,-0.312927
1517145364272810,0.159241,-0.0666504,0.93396,-0.312805
1517145364295786,0.159058,-0.0668335,0.934021,-0.312744
1517145364316852,0.158752,-0.0670166,0.934082,-0.312683
1517145364332813,0.158508,-0.0673218,0.934143,-0.312622
1517145364355830,0.158386,-0.067627,0.934143,-0.3125
1517145364369838,0.158264,-0.0681152,0.934204,-0.312317
1517145364392858,0.158264,-0.0683594,0.934265,-0.312134
1517145364415886,0.158142,-0.0682983,0.934326,-0.311951
1517145364429879,0.158142,-0.0682373,0.934326,-0.311951
1517145364452906,0.158203,-0.0682373,0.934326,-0.311951
1517145364475915,0.158203,-0.0681763,0.934326,-0.311951
1517145364489933,0.158203,-0.0681763,0.934326,-0.311951
1517145364512948,0.158081,-0.0680542,0.934387,-0.311951
1517145364535957,0.157959,-0.0679321,0.934387,-0.31189
1517145364557972,0.157959,-0.0679932,0.934448,-0.311829
1517145364572985,0.158081,-0.0682373,0.934448,-0.311646
1517145364595997,0.158142,-0.0684204,0.934448,-0.311523
1517145364610008,0.158203,-0.0686035,0.934448,-0.311401
1517145364633023,0.158264,-0.0686646,0.934509,-0.311279
1517145364656047,0.158386,-0.0687866,0.934509,-0.311218
1517145364677109,0.158447,-0.0688477,0.934509,-0.311096
1517145364693068,0.158447,-0.0687866,0.934509,-0.311096
1517145364716090,0.158325,-0.0687866,0.93457,-0.311096
1517145364737158,0.158081,-0.0686646,0.93457,-0.311096
1517145364753118,0.157837,-0.0686035,0.934631,-0.311096
1517145364776128,0.157593,-0.0686646,0.934692,-0.311035
1517145364797165,0.157471,-0.0687866,0.934753,-0.310974
1517145364814152,0.15741,-0.0689697,0.934753,-0.310913
1517145364835226,0.15741,-0.0690308,0.934753,-0.310791
1517145364857186,0.157288,-0.0690918,0.934814,-0.310791
1517145364873199,0.157349,-0.0691528,0.934814,-0.310791
1517145364895239,0.157227,-0.0692139,0.934814,-0.310791
1517145364917230,0.156982,-0.0692139,0.934814,-0.310913
1517145364933242,0.156494,-0.0691528,0.934814,-0.311096
1517145364955300,0.156067,-0.0689697,0.934875,-0.311218
1517145364977325,0.155762,-0.0686646,0.934937,-0.31134
1517145364993280,0.155579,-0.0683594,0.934937,-0.311401
1517145365015298,0.155579,-0.0683594,0.934937,-0.311401
1517145365044334,0.15564,-0.0683594,0.934937,-0.31134
1517145365060326,0.155701,-0.0682983,0.934937,-0.31134
1517145365075340,0.155884,-0.0684814,0.934875,-0.31134
1517145365098356,0.155945,-0.0684814,0.934875,-0.31134
1517145365113381,0.155945,-0.0684814,0.934875,-0.31134
1517145365135382,0.155701,-0.0684204,0.934937,-0.31134
1517145365165419,0.155518,-0.0683594,0.934998,-0.311279
1517145365173424,0.155334,-0.0684814,0.934998,-0.311279
1517145365195426,0.155273,-0.0685425,0.935059,-0.311157
1517145365218473,0.15509,-0.0686646,0.93512,-0.311035
1517145365232449,0.154785,-0.0690918,0.93512,-0.311096
1517145365255466,0.154602,-0.069397,0.935059,-0.311218
1517145365278481,0.154663,-0.069397,0.935059,-0.311218
1517145365292493,0.15448,-0.0696411,0.93512,-0.311157
1517145365323549,0.154297,-0.0698242,0.93512,-0.311157
1517145365338565,0.154175,-0.0698853,0.93512,-0.311279
1517145365352538,0.153931,-0.069519,0.935181,-0.311279
1517145365375550,0.15387,-0.0691528,0.935181,-0.31134
1517145365398570,0.153931,-0.0691528,0.935181,-0.31134
1517145365412577,0.153931,-0.0691528,0.935181,-0.31134
1517145365435592,0.153992,-0.0691528,0.935181,-0.31134
1517145365458609,0.154053,-0.0691528,0.935181,-0.311279
1517145365472620,0.154297,-0.0692139,0.935181,-0.311157
1517145365495642,0.154602,-0.069458,0.93512,-0.311035
1517145365518669,0.154846,-0.0696411,0.93512,-0.310852
1517145365532661,0.154663,-0.0695801,0.935181,-0.310913
1517145365555677,0.154053,-0.0693359,0.935242,-0.310974
1517145365578697,0.153381,-0.069458,0.935303,-0.311157
1517145365600711,0.152832,-0.0697021,0.935303,-0.31134
1517145365615720,0.152466,-0.0696411,0.935303,-0.311523
1517145365637736,0.152466,-0.0695801,0.935364,-0.311462
1517145365659754,0.152649,-0.0698853,0.935303,-0.311462
1517145365675767,0.152405,-0.0701294,0.935242,-0.311584
1517145365705787,0.152161,-0.0703735,0.935242,-0.311646
1517145365718850,0.151978,-0.0705566,0.935242,-0.311707
1517145365735809,0.151978,-0.0705566,0.935242,-0.311707
1517145365757824,0.151978,-0.0704956,0.935242,-0.311707
1517145365778892,0.151978,-0.0704956,0.935242,-0.311707
1517145365795865,0.151978,-0.0704956,0.935303,-0.311646
1517145365817867,0.152039,-0.0703125,0.935364,-0.311462
1517145365838934,0.1521,-0.0703125,0.935364,-0.311462
1517145365855892,0.152344,-0.0704346,0.935364,-0.311279
1517145365877906,0.152588,-0.0707397,0.935364,-0.311096
1517145365898939,0.152588,-0.0709229,0.935364,-0.311035
1517145365915968,0.151978,-0.0708008,0.935425,-0.311096
1517145365937953,0.151367,-0.0712891,0.935425,-0.31134
1517145365958970,0.150452,-0.0717163,0.935486,-0.311584
1517145365982983,0.149963,-0.0720215,0.935486,-0.311707
1517145365997991,0.14978,-0.0715332,0.935547,-0.311707
1517145366019066,0.149231,-0.0714111,0.935608,-0.311829
1517145366036056,0.148865,-0.0714722,0.935608,-0.311951
1517145366058036,0.14856,-0.0715332,0.935669,-0.312012
1517145366087109,0.148865,-0.0716553,0.935669,-0.311829
1517145366096069,0.149231,-0.0718994,0.935669,-0.311584
1517145366118080,0.149597,-0.0721436,0.935608,-0.311401
1517145366141124,0.150085,-0.0722656,0.935608,-0.311157
1517145366155106,0.15033,-0.0720825,0.935669,-0.310852
1517145366178121,0.150574,-0.0720825,0.93573,-0.310669
1517145366201138,0.150574,-0.0720825,0.93573,-0.310669
1517145366216149,0.150635,-0.0720825,0.93573,-0.310669
1517145366238165,0.150574,-0.0718994,0.93573,-0.310608
1517145366261180,0.150635,-0.0718994,0.93573,-0.310608
1517145366275188,0.150574,-0.0719604,0.935791,-0.310486
1517145366298205,0.150146,-0.0726318,0.93573,-0.310669
1517145366320222,0.149536,-0.0733032,0.935608,-0.311157
1517145366343239,0.149231,-0.0733643,0.935608,-0.311279
1517145366358246,0.149353,-0.0732422,0.935608,-0.311279
1517145366380268,0.149353,-0.0733032,0.935547,-0.311462
1517145366395278,0.149231,-0.0731812,0.935486,-0.311768
1517145366418292,0.148926,-0.0730591,0.935425,-0.312134
1517145366440309,0.148865,-0.072876,0.935425,-0.312256
1517145366469379,0.149048,-0.072937,0.935425,-0.312073
1517145366478342,0.14978,-0.0733643,0.935364,-0.311829
1517145366500350,0.150391,-0.0733032,0.935364,-0.311523
1517145366515358,0.151123,-0.0733032,0.935364,-0.311157
1517145366538377,0.1521,-0.0734863,0.935364,-0.310669
1517145366560390,0.153076,-0.0736694,0.935364,-0.31012
1517145366581422,0.153625,-0.0735474,0.935425,-0.309753
1517145366598453,0.153625,-0.0735474,0.935425,-0.309753
1517145366620436,0.15332,-0.0733643,0.935425,-0.309937
1517145366641452,0.152649,-0.0735474,0.935486,-0.310059
1517145366658478,0.1521,-0.0740967,0.935425,-0.310364
1517145366680475,0.151855,-0.0738525,0.935425,-0.310425
1517145366709500,0.151978,-0.0737305,0.935425,-0.310425
1517145366718504,0.152588,-0.0737915,0.935364,-0.310425
1517145366740535,0.152832,-0.0738525,0.935303,-0.310486
1517145366761587,0.152832,-0.0738525,0.935303,-0.310486
1517145366778555,0.153137,-0.0738525,0.935242,-0.310486
1517145366800563,0.153503,-0.0737305,0.935242,-0.310242
1517145366821629,0.153809,-0.0739136,0.935181,-0.310242
1517145366838609,0.154175,-0.0737915,0.935181,-0.31012
1517145366860607,0.15448,-0.0733032,0.935242,-0.309875
1517145366881671,0.15509,-0.0731812,0.935242,-0.309631
1517145366898634,0.155884,-0.0731201,0.935242,-0.309326
1517145366920700,0.156555,-0.072998,0.935242,-0.309021
1517145366941664,0.156921,-0.072937,0.935242,-0.308777
1517145366957725,0.156921,-0.072876,0.935242,-0.308777
1517145366987731,0.156921,-0.0728149,0.935242,-0.308777
1517145367003708,0.156616,-0.0731812,0.935242,-0.30896
1517145367017769,0.156128,-0.0733643,0.935181,-0.309265
1517145367040732,0.155396,-0.072876,0.935242,-0.309509
1517145367062746,0.155273,-0.0728149,0.935303,-0.309448
1517145367077758,0.155396,-0.0732422,0.935181,-0.309631
1517145367106836,0.155212,-0.0728149,0.935181,-0.309875
1517145367122792,0.154846,-0.0725708,0.935181,-0.31012
1517145367137813,0.154785,-0.0725098,0.935181,-0.31012
1517145367160822,0.155273,-0.0728149,0.93512,-0.309998
1517145367182835,0.155701,-0.0731201,0.935059,-0.309875
1517145367197846,0.156067,-0.072998,0.935059,-0.309692
1517145367220862,0.156311,-0.0725708,0.93512,-0.30957
1517145367242878,0.156616,-0.0723267,0.93512,-0.309387
1517145367263945,0.157166,-0.0722046,0.93512,-0.309082
1517145367280906,0.157654,-0.0722656,0.935181,-0.308716
1517145367302936,0.157715,-0.0722656,0.935242,-0.308533
1517145367317930,0.15741,-0.0723877,0.935242,-0.308594
1517145367340946,0.156494,-0.072998,0.935303,-0.308777
1517145367362960,0.155823,-0.0736084,0.935303,-0.309021
1517145367377976,0.155396,-0.0733643,0.935425,-0.30896
1517145367400986,0.155212,-0.0731201,0.935486,-0.308838
1517145367423004,0.155151,-0.0732422,0.935486,-0.308899
1517145367437067,0.154907,-0.0731201,0.935486,-0.30896
1517145367461028,0.154419,-0.072876,0.935547,-0.309082
1517145367483062,0.154236,-0.0730591,0.935608,-0.309021
1517145367512108,0.154297,-0.0733032,0.935669,-0.308716
1517145367521108,0.154602,-0.0737915,0.935669,-0.308533
1517145367544097,0.154663,-0.0737915,0.935669,-0.308472
1517145367564109,0.154907,-0.0736084,0.93573,-0.308228
1517145367581116,0.155334,-0.0736694,0.93573,-0.307983
1517145367603130,0.155701,-0.0737305,0.93573,-0.307678
1517145367624145,0.155884,-0.0738525,0.93573,-0.307495
1517145367648166,0.155579,-0.0737915,0.935791,-0.307495
1517145367663177,0.155029,-0.0735474,0.935913,-0.307556
1517145367685245,0.154602,-0.0735474,0.935974,-0.307617
1517145367700200,0.154541,-0.0740967,0.935974,-0.307495
1517145367723221,0.154602,-0.0740967,0.935974,-0.307495
1517145367745291,0.154602,-0.0740356,0.935974,-0.307495
1517145367761242,0.154724,-0.0742188,0.935974,-0.307434
1517145367783258,0.154541,-0.0745239,0.935913,-0.307434
1517145367804273,0.153137,-0.0748901,0.935974,-0.307983
1517145367820292,0.151978,-0.0753174,0.935852,-0.308777
1517145367843306,0.151367,-0.0742798,0.935974,-0.30896
1517145367848303,0.150879,-0.0737915,0.935974,-0.309326
1517145367874325,0.150574,-0.0740967,0.935913,-0.30957
1517145367886387,0.150574,-0.0741577,0.935913,-0.30957
1517145367908366,0.150635,-0.0741577,0.935913,-0.30957
1517145367931364,0.150879,-0.0745239,0.935913,-0.309265
1517145367946427,0.151245,-0.0750122,0.935913,-0.309082
1517145367968442,0.151489,-0.0751343,0.935974,-0.308777
1517145367992407,0.151611,-0.0750122,0.936035,-0.308411
1517145368006470,0.151794,-0.0750732,0.936157,-0.308105
1517145368031433,0.151733,-0.0750732,0.936218,-0.307861
1517145368051501,0.151489,-0.0750122,0.936279,-0.307861
1517145368066460,0.151306,-0.0748291,0.93634,-0.307739
1517145368105539,0.151245,-0.0747681,0.936401,-0.307678
1517145368111493,0.151306,-0.0747681,0.936401,-0.307678
1517145368126533,0.15155,-0.0750122,0.936401,-0.307495
1517145368148574,0.151855,-0.0751343,0.936401,-0.307251
1517145368171541,0.152039,-0.0752563,0.936401,-0.307129
1517145368186546,0.152222,-0.0753784,0.936401,-0.307007
1517145368208561,0.152222,-0.0753784,0.936401,-0.307007
1517145368230576,0.151794,-0.0754395,0.936462,-0.307068
1517145368245616,0.151062,-0.0757446,0.936401,-0.307434
1517145368268619,0.150085,-0.0757446,0.936401,-0.307922
1517145368290653,0.149658,-0.0755005,0.936462,-0.307983
1517145368305681,0.14978,-0.0753784,0.936462,-0.307983
1517145368335666,0.149841,-0.0752563,0.936462,-0.308105
1517145368350688,0.149719,-0.0753174,0.936401,-0.308289
1517145368365724,0.149719,-0.0755615,0.93634,-0.308411
1517145368388740,0.149719,-0.0755615,0.93634,-0.308411
1517145368410757,0.150085,-0.0758057,0.93634,-0.308105
1517145368425767,0.150391,-0.0762329,0.936279,-0.308044
1517145368448785,0.150696,-0.0762329,0.93634,-0.307739
1517145368470801,0.150818,-0.0759277,0.936401,-0.307556
1517145368485810,0.151001,-0.0757446,0.936523,-0.307251
1517145368508773,0.151489,-0.0755005,0.936584,-0.306824
1517145368530843,0.151855,-0.0755005,0.936646,-0.306458
1517145368547835,0.152222,-0.0756226,0.936646,-0.306274
1517145368568868,0.152588,-0.0756836,0.936646,-0.306091
1517145368590889,0.152771,-0.0758057,0.936646,-0.305969
1517145368607851,0.15271,-0.0761719,0.936646,-0.305908
1517145368631861,0.151672,-0.0764771,0.936707,-0.306152
1517145368650876,0.151062,-0.0768433,0.936707,-0.306396
1517145368668887,0.150513,-0.0767212,0.936768,-0.306458
1517145368705913,0.150391,-0.0765991,0.936707,-0.306641
1517145368710922,0.149963,-0.0761108,0.936707,-0.306946
1517145368726962,0.149597,-0.0756836,0.936768,-0.307068
1517145368748960,0.149597,-0.0756836,0.936768,-0.307068
1517145368771013,0.150024,-0.0759888,0.936707,-0.307007
1517145368787973,0.15033,-0.0762939,0.936707,-0.306763
1517145368808989,0.150818,-0.076416,0.936707,-0.30658
1517145368831054,0.151306,-0.076416,0.936707,-0.306274
1517145368847067,0.151672,-0.0764771,0.936768,-0.305969
1517145368869031,0.151855,-0.0765381,0.936829,-0.305664
1517145368891099,0.151978,-0.076355,0.93689,-0.305359
1517145368909057,0.152161,-0.0761108,0.937012,-0.305054
1517145368936131,0.1521,-0.0759277,0.937073,-0.304871
1517145368951141,0.152161,-0.0759277,0.937073,-0.304871
1517145368969135,0.151917,-0.0761719,0.937073,-0.304871
1517145368988128,0.151672,-0.0767212,0.937073,-0.304932
1517145369011129,0.151184,-0.0769653,0.937073,-0.305054
1517145369035151,0.151123,-0.0770874,0.937073,-0.305115
1517145369051157,0.150879,-0.0769043,0.937073,-0.305298
1517145369071230,0.150513,-0.0769653,0.937073,-0.305481
1517145369089184,0.150146,-0.0770264,0.937012,-0.305725
1517145369108199,0.149658,-0.0767212,0.937073,-0.305908
1517145369131228,0.149292,-0.0765381,0.937073,-0.306091
1517145369149280,0.14917,-0.0765381,0.937134,-0.306091
1517145369170243,0.149414,-0.0767822,0.937012,-0.306091
1517145369191301,0.14978,-0.0769653,0.937012,-0.305969
1517145369209322,0.150146,-0.0768433,0.937012,-0.305725
1517145369228336,0.150696,-0.0769653,0.937012,-0.305481
1517145369251355,0.151306,-0.0767822,0.937012,-0.305176
1517145369269364,0.151733,-0.0765991,0.937073,-0.304871
1517145369288341,0.151733,-0.0765991,0.937073,-0.304871
1517145369314343,0.151794,-0.0765381,0.937073,-0.304871
1517145369329354,0.15155,-0.076416,0.937134,-0.30481
1517145369348367,0.151428,-0.0764771,0.937195,-0.304749
1517145369371384,0.151062,-0.0766602,0.937195,-0.30481
1517145369388395,0.150757,-0.0769043,0.937195,-0.304871
1517145369408410,0.150452,-0.0770874,0.937195,-0.304932
1517145369431429,0.15033,-0.0773926,0.937134,-0.305115
1517145369449439,0.150208,-0.0773926,0.937134,-0.305298
1517145369468451,0.149963,-0.0772705,0.937134,-0.30542
1517145369490467,0.149658,-0.0772705,0.937134,-0.305481
1517145369509481,0.149292,-0.0773315,0.937134,-0.305664
1517145369529550,0.148987,-0.0770874,0.937195,-0.305786
1517145369551513,0.149048,-0.0767822,0.937256,-0.305664
1517145369568524,0.149109,-0.0770874,0.937256,-0.305603
1517145369591539,0.149597,-0.0773315,0.937256,-0.305298
1517145369610553,0.150024,-0.0773926,0.937256,-0.304932
1517145369628566,0.150513,-0.0774536,0.937317,-0.304626
1517145369649582,0.151123,-0.0775146,0.937317,-0.30426
1517145369670596,0.15155,-0.0775146,0.937378,-0.303833
1517145369688609,0.151794,-0.0775146,0.937439,-0.303589
1517145369709653,0.151794,-0.0775146,0.937439,-0.303589
1517145369730667,0.151794,-0.0774536,0.937439,-0.303589
1517145369748679,0.151489,-0.0775146,0.937439,-0.30365
1517145369769697,0.150879,-0.0775146,0.9375,-0.303772
1517145369790768,0.150208,-0.0776367,0.937561,-0.303894
1517145369808723,0.149597,-0.0780029,0.937561,-0.304016
1517145369831739,0.149536,-0.0786743,0.9375,-0.304199
1517145369850752,0.149414,-0.0784302,0.9375,-0.304321
1517145369869822,0.149231,-0.0782471,0.9375,-0.304443
1517145369891784,0.149109,-0.0783691,0.937439,-0.304626
1517145369910831,0.149048,-0.0783691,0.937439,-0.304626
1517145369928809,0.148926,-0.0779419,0.9375,-0.304688
1517145369951877,0.148987,-0.0780029,0.9375,-0.304688
1517145369970892,0.149048,-0.0780029,0.937439,-0.304626
1517145369989887,0.149292,-0.0776367,0.937561,-0.304382
1517145370011891,0.14978,-0.0776978,0.9375,-0.304199
1517145370030944,0.150513,-0.0778198,0.9375,-0.303894
1517145370049898,0.151184,-0.0777588,0.9375,-0.303589
1517145370071909,0.151733,-0.0777588,0.9375,-0.303345
1517145370090986,0.152222,-0.0776978,0.937439,-0.303223
1517145370109937,0.152222,-0.0776367,0.937439,-0.303223
1517145370130951,0.151672,-0.0778198,0.937439,-0.303528
1517145370158971,0.150574,-0.0778809,0.937439,-0.304016
1517145370168979,0.150085,-0.0778809,0.937439,-0.304199
1517145370191996,0.150085,-0.0778198,0.937439,-0.304199
1517145370211007,0.15033,-0.0778809,0.937439,-0.304199
1517145370229021,0.15033,-0.0779419,0.937378,-0.304382
1517145370251035,0.150513,-0.078125,0.937317,-0.304443
1517145370271103,0.150513,-0.078125,0.937317,-0.304443
1517145370289063,0.150879,-0.0780029,0.937317,-0.304321
1517145370316135,0.151306,-0.078186,0.937256,-0.304077
1517145370331148,0.151794,-0.0784302,0.937195,-0.303955
1517145370353167,0.151978,-0.078064,0.937317,-0.303711
1517145370371121,0.152161,-0.0776367,0.937378,-0.303467
1517145370398194,0.15271,-0.0775757,0.937378,-0.303101
1517145370409187,0.153442,-0.0775757,0.937439,-0.302612
1517145370431167,0.153931,-0.0776978,0.9375,-0.302185
1517145370452181,0.154419,-0.0778809,0.9375,-0.301941
1517145370469228,0.154175,-0.0780029,0.937561,-0.30188
1517145370491207,0.153748,-0.0785522,0.937561,-0.301941
1517145370512222,0.153137,-0.0786743,0.937561,-0.302246
1517145370529271,0.153137,-0.0786133,0.937561,-0.302246
1517145370551249,0.153198,-0.0786133,0.937561,-0.302185
1517145370572263,0.153198,-0.0783081,0.9375,-0.302368
1517145370595280,0.152771,-0.0778809,0.937561,-0.302612
1517145370610290,0.152527,-0.0776367,0.9375,-0.302795
1517145370633307,0.152527,-0.0774536,0.9375,-0.30304
1517145370647319,0.152954,-0.0776367,0.937439,-0.302856
1517145370670339,0.153442,-0.078186,0.937317,-0.302856
1517145370691349,0.153931,-0.078064,0.937317,-0.302734
1517145370714417,0.153992,-0.0775146,0.937378,-0.302612
1517145370730378,0.154175,-0.0776367,0.937317,-0.302551
1517145370751444,0.154114,-0.0776367,0.937317,-0.302734
1517145370767402,0.153992,-0.0773926,0.937317,-0.302795
1517145370790420,0.15387,-0.0769043,0.937378,-0.302856
1517145370813434,0.153931,-0.0768433,0.937378,-0.302856
1517145370828464,0.154358,-0.0769653,0.937317,-0.302734
1517145370850463,0.154785,-0.0770874,0.937256,-0.302673
1517145370873480,0.154724,-0.0769653,0.937256,-0.302734
1517145370888542,0.154785,-0.0769043,0.937256,-0.302734
1517145370910506,0.154968,-0.0770264,0.937256,-0.302612
1517145370932552,0.155029,-0.0771484,0.937256,-0.302612
1517145370954587,0.155029,-0.0771484,0.937256,-0.302612
1517145370976604,0.15509,-0.0771484,0.937256,-0.302612
1517145370992615,0.15509,-0.0770874,0.937256,-0.302551
1517145371007574,0.155151,-0.0770874,0.937256,-0.302551
1517145371030589,0.155518,-0.0771484,0.937256,-0.302307
1517145371059610,0.156006,-0.0771484,0.937256,-0.302002
1517145371067615,0.156433,-0.0770874,0.937317,-0.301697
1517145371090631,0.156738,-0.0770874,0.937317,-0.301453
1517145371112659,0.156799,-0.0770874,0.937317,-0.301453
1517145371127665,0.156433,-0.0770264,0.937378,-0.301392
1517145371150672,0.155762,-0.0770264,0.9375,-0.301453
1517145371172690,0.155273,-0.0772095,0.937561,-0.301453
1517145371187700,0.154724,-0.0776978,0.937561,-0.301575
1517145371210720,0.154297,-0.0775757,0.937622,-0.301636
1517145371232731,0.153748,-0.0773315,0.937744,-0.301636
1517145371255749,0.153381,-0.0775757,0.937683,-0.30188
1517145371270758,0.153137,-0.0777588,0.937683,-0.302002
1517145371293775,0.153137,-0.0777588,0.937683,-0.302002
1517145371313843,0.153015,-0.0778809,0.937683,-0.302124
1517145371337807,0.153015,-0.0778198,0.937683,-0.302124
1517145371352821,0.153015,-0.0778198,0.937683,-0.302124
1517145371373887,0.153076,-0.0778198,0.937683,-0.302124
1517145371390900,0.152954,-0.0778198,0.937683,-0.302063
1517145371412862,0.153015,-0.0778198,0.937683,-0.302063
1517145371433892,0.15332,-0.0776978,0.937683,-0.301819
1517145371450922,0.153625,-0.0776978,0.937744,-0.301514
1517145371472903,0.154114,-0.0776978,0.937805,-0.301147
1517145371493972,0.15448,-0.0778809,0.937805,-0.300964
1517145371510933,0.15448,-0.0778198,0.937805,-0.300964
1517145371533947,0.154541,-0.0778198,0.937805,-0.300964
1517145371553966,0.154541,-0.0779419,0.937805,-0.300842
