timestamp,roll,pitch,yaw
1517145048530568,0.52479,-0.0594006,2.36778
1517145048552584,0.534708,-0.065004,2.36977
1517145048575585,0.53849,-0.0718548,2.37183
1517145048590611,0.537768,-0.0794757,2.3731
1517145048612627,0.530532,-0.0877984,2.37354
1517145048642630,0.517868,-0.0976312,2.37374
1517145048650654,0.50819,-0.107016,2.37303
1517145048672672,0.503373,-0.115219,2.37134
1517145048695669,0.503096,-0.122426,2.36828
1517145048710694,0.509217,-0.12617,2.367
1517145048732712,0.526129,-0.117675,2.37353
1517145048755729,0.521211,-0.123027,2.35653
1517145048770739,0.54488,-0.133298,2.3569
1517145048800749,0.569788,-0.131086,2.35298
1517145048815780,0.585642,-0.125545,2.35286
1517145048830766,0.585784,-0.122327,2.35653
1517145048852805,0.580238,-0.118722,2.35816
1517145048875799,0.579083,-0.111728,2.35784
1517145048890813,0.576574,-0.107478,2.35493
1517145048912824,0.567932,-0.101971,2.35152
1517145048935858,0.557639,-0.096159,2.34739
1517145048950854,0.550147,-0.0894628,2.34036
1517145048973869,0.547308,-0.0836292,2.32957
1517145048995900,0.550537,-0.0790441,2.31744
1517145049010911,0.561521,-0.0744608,2.30613
1517145049032937,0.571874,-0.0712018,2.29507
1517145049055926,0.577477,-0.0669811,2.28392
1517145049070953,0.583496,-0.0623557,2.27282
1517145049092953,0.585966,-0.0601086,2.26355
1517145049114968,0.57517,-0.0605711,2.25653
1517145049130980,0.555631,-0.0614836,2.25284
1517145049152996,0.538422,-0.0615059,2.25117
1517145049175010,0.524108,-0.0613447,2.25005
1517145049190038,0.510008,-0.0621506,2.24917
1517145049213054,0.496002,-0.0647094,2.24865
1517145049235052,0.486437,-0.0657913,2.24835
1517145049251081,0.480613,-0.0665246,2.2487
1517145049273097,0.477742,-0.0676988,2.25035
1517145049295113,0.477861,-0.0691817,2.25342
1517145049310108,0.4769,-0.0712948,2.25827
1517145049333122,0.474643,-0.0722961,2.26361
1517145049355141,0.473981,-0.0723349,2.27108
1517145049370165,0.473901,-0.0717399,2.27445
1517145049393164,0.480032,-0.0728126,2.27737
1517145049415196,0.482643,-0.0750387,2.2789
1517145049430206,0.477146,-0.0774018,2.27956
1517145049460215,0.472463,-0.0809762,2.27988
1517145049475221,0.477341,-0.0848551,2.28033
1517145049490249,0.48698,-0.0889407,2.28132
1517145049513265,0.493145,-0.0943119,2.28339
1517145049535265,0.49271,-0.102294,2.29181
1517145049550277,0.487854,-0.112482,2.30219
1517145049573302,0.488775,-0.121273,2.31407
1517145049595324,0.502924,-0.122012,2.31876
1517145049610317,0.520106,-0.122508,2.31988
1517145049633335,0.529852,-0.12361,2.31789
1517145049655373,0.53384,-0.123623,2.31631
1517145049670384,0.535311,-0.126765,2.31519
1517145049693377,0.540087,-0.127182,2.31213
1517145049715416,0.541836,-0.13092,2.30881
1517145049730426,0.541203,-0.134517,2.307
1517145049753423,0.538793,-0.137367,2.30417
1517145049775439,0.543812,-0.139207,2.29883
1517145049790447,0.547619,-0.141066,2.29432
1517145049812489,0.543776,-0.14423,2.29128
1517145049835505,0.539623,-0.148599,2.28907
1517145049850516,0.543598,-0.14965,2.28611
1517145049872531,0.554965,-0.14602,2.2809
1517145049895548,0.564546,-0.141605,2.27478
1517145049910548,0.567636,-0.137352,2.26868
1517145049932575,0.569034,-0.132496,2.26396
1517145049955592,0.572243,-0.127409,2.26154
1517145049970577,0.575784,-0.123852,2.26224
1517145049992589,0.577851,-0.121392,2.26765
1517145050015633,0.579494,-0.118486,2.27638
1517145050030632,0.581623,-0.115358,2.28804
1517145050052648,0.584658,-0.111908,2.30229
1517145050082670,0.588119,-0.107341,2.3149
1517145050090675,0.587963,-0.102522,2.32594
1517145050112691,0.585188,-0.0971643,2.33753
1517145050135707,0.581444,-0.0915455,2.35069
1517145050150717,0.573355,-0.0856943,2.36721
1517145050172716,0.558021,-0.0793159,2.38625
1517145050195747,0.538813,-0.0711956,2.40724
1517145050210743,0.516114,-0.0613872,2.42972
1517145050232776,0.490722,-0.0509582,2.45244
1517145050255792,0.465008,-0.0412754,2.47481
1517145050270803,0.438998,-0.0314265,2.49708
1517145050293820,0.410236,-0.0208759,2.51991
1517145050315818,0.38365,-0.00983826,2.54406
1517145050330857,0.36515,-0.00187329,2.56796
1517145050360870,0.360296,0.00324065,2.59016
1517145050375861,0.364853,0.00556287,2.61033
1517145050390872,0.373081,0.00593651,2.63038
1517145050412888,0.38107,0.00558115,2.65095
1517145050435905,0.387671,0.00394573,2.67221
1517145050450913,0.394529,0.00186303,2.69273
1517145050472929,0.40252,-8.95336e-05,2.71185
1517145050494945,0.41049,-0.00167798,2.72969
1517145050509957,0.416328,-0.00278883,2.74676
1517145050532971,0.42333,-0.0031714,2.76041
1517145050554988,0.424749,-0.000500694,2.77168
1517145050570018,0.415776,-0.00113825,2.78361
1517145050593015,0.414408,-0.00040517,2.79281
1517145050615030,0.419618,0.000391982,2.79873
1517145050630041,0.428431,0.00129232,2.80277
1517145050653058,0.439955,0.00274352,2.80399
1517145050675073,0.44853,0.00264041,2.80193
1517145050690084,0.451131,0.000941098,2.79857
1517145050713099,0.448579,-0.0026378,2.79225
1517145050735116,0.446027,-0.00525388,2.78554
1517145050750127,0.451774,-0.00776366,2.77821
1517145050773144,0.46776,-0.0132992,2.76706
1517145050795175,0.472032,-0.00859017,2.75555
1517145050810168,0.468395,-0.0103222,2.74642
1517145050833190,0.462336,-0.0132765,2.73694
1517145050855217,0.45783,-0.0172734,2.72699
1517145050870228,0.459317,-0.020089,2.71449
1517145050893228,0.461796,-0.0230364,2.69963
1517145050916276,0.462079,-0.028125,2.68413
1517145050930270,0.458799,-0.0339433,2.6686
1517145050953278,0.454216,-0.0405627,2.65369
1517145050975287,0.450402,-0.0457504,2.64033
1517145050998327,0.44798,-0.0502387,2.62805
1517145051013338,0.447772,-0.055049,2.6155
1517145051035335,0.449129,-0.0611857,2.60368
1517145051050367,0.449951,-0.0685604,2.5926
1517145051073373,0.451647,-0.075289,2.58257
1517145051095400,0.453749,-0.0823376,2.57386
1517145051110382,0.451404,-0.0878662,2.56672
1517145051133400,0.447794,-0.0919226,2.55881
1517145051155442,0.44498,-0.0962039,2.55287
1517145051170453,0.446334,-0.100291,2.548
1517145051193442,0.44771,-0.103179,2.54308
1517145051215485,0.447208,-0.105565,2.53933
1517145051230496,0.445923,-0.108083,2.53633
1517145051252485,0.444528,-0.110386,2.53336
1517145051275500,0.442789,-0.111507,2.53052
1517145051290538,0.440922,-0.112003,2.5289
1517145051312553,0.438971,-0.112524,2.52918
1517145051335570,0.437887,-0.113229,2.52908
1517145051350581,0.436113,-0.115234,2.52979
1517145051372596,0.43593,-0.115773,2.52958
1517145051395613,0.437349,-0.116005,2.52831
1517145051417629,0.437968,-0.116513,2.52784
1517145051432639,0.438004,-0.118212,2.52782
1517145051455655,0.437426,-0.119839,2.52717
1517145051470656,0.436274,-0.120985,2.52588
1517145051492653,0.433411,-0.121769,2.52477
1517145051515686,0.429686,-0.123059,2.52353
1517145051530696,0.424652,-0.124331,2.52214
1517145051552712,0.42086,-0.125783,2.52089
1517145051575711,0.41756,-0.127245,2.51977
1517145051590739,0.41349,-0.129214,2.52004
1517145051612759,0.409997,-0.131525,2.52168
1517145051635771,0.408746,-0.133343,2.52371
1517145051650781,0.409606,-0.13457,2.52534
1517145051672797,0.411787,-0.136692,2.52686
1517145051695799,0.415142,-0.139177,2.52937
1517145051710811,0.420157,-0.140801,2.532
1517145051732840,0.426356,-0.142089,2.53465
1517145051755860,0.431894,-0.143325,2.53527
1517145051770852,0.434916,-0.144222,2.53634
1517145051792865,0.436432,-0.145129,2.53786
1517145051815884,0.436869,-0.14571,2.53878
1517145051837915,0.436887,-0.14638,2.54017
1517145051852924,0.437017,-0.147195,2.54114
1517145051875926,0.43676,-0.148392,2.54212
1517145051897949,0.437179,-0.149557,2.54263
1517145051912975,0.437974,-0.150845,2.54364
1517145051935969,0.439022,-0.152291,2.54514
1517145051957985,0.440118,-0.153822,2.54713
1517145051973010,0.441869,-0.154925,2.54923
1517145051995026,0.443595,-0.156119,2.55173
1517145052018042,0.445732,-0.157482,2.55431
1517145052033064,0.448213,-0.158614,2.55685
1517145052055079,0.450521,-0.15963,2.55921
1517145052078096,0.451243,-0.160982,2.56164
1517145052093081,0.451542,-0.162762,2.56428
1517145052115122,0.453502,-0.164285,2.56663
1517145052138138,0.455936,-0.165628,2.56873
1517145052153124,0.457661,-0.167202,2.57097
1517145052175138,0.45954,-0.168889,2.57329
1517145052198181,0.462278,-0.170657,2.57585
1517145052213191,0.465785,-0.172223,2.57838
1517145052236207,0.468895,-0.173305,2.58058
1517145052258213,0.471332,-0.174455,2.58222
1517145052280238,0.473648,-0.175786,2.58331
1517145052295250,0.475575,-0.177301,2.58413
1517145052318266,0.476592,-0.178555,2.58506
1517145052333251,0.477011,-0.179577,2.58602
1517145052355282,0.477325,-0.180392,2.58712
1517145052378308,0.477886,-0.181595,2.58846
1517145052393292,0.478156,-0.18253,2.59005
1517145052415334,0.478839,-0.182991,2.59175
1517145052438355,0.479516,-0.183153,2.59331
1517145052453339,0.480842,-0.183714,2.59502
1517145052475355,0.48202,-0.184209,2.59684
1517145052498384,0.483443,-0.184463,2.59904
1517145052513382,0.484902,-0.184651,2.60157
1517145052535393,0.486503,-0.184648,2.60456
1517145052558411,0.488526,-0.184875,2.60785
1517145052580441,0.490663,-0.185108,2.61124
1517145052595437,0.493279,-0.185985,2.61507
1517145052617467,0.496657,-0.186901,2.61925
1517145052632476,0.500478,-0.188298,2.62306
1517145052655494,0.503908,-0.1895,2.62667
1517145052677510,0.507851,-0.191188,2.63003
1517145052692504,0.512967,-0.192944,2.63365
1517145052715537,0.519332,-0.19479,2.63766
1517145052737538,0.526824,-0.196639,2.64206
1517145052760566,0.534994,-0.198574,2.64621
1517145052775562,0.543174,-0.200752,2.6501
1517145052805593,0.551282,-0.202945,2.65433
1517145052820611,0.560688,-0.205372,2.65885
1517145052835622,0.570365,-0.208598,2.66387
1517145052858624,0.580783,-0.211791,2.66815
1517145052880654,0.592124,-0.21555,2.67203
1517145052895665,0.604574,-0.220354,2.67548
1517145052917680,0.614997,-0.224223,2.67953
1517145052940696,0.623806,-0.228896,2.68186
1517145052962712,0.625075,-0.232708,2.68606
1517145052977706,0.623563,-0.237083,2.68988
1517145053000722,0.623245,-0.239478,2.69278
1517145053015750,0.621042,-0.241317,2.69713
1517145053037766,0.621112,-0.245385,2.70098
1517145053060779,0.622115,-0.248059,2.70207
1517145053075777,0.618802,-0.249702,2.7024
1517145053097808,0.612972,-0.251134,2.70269
1517145053120838,0.607128,-0.252729,2.70311
1517145053135847,0.609123,-0.254528,2.70414
1517145053157859,0.611793,-0.258184,2.70602
1517145053180859,0.615282,-0.261674,2.70688
1517145053195862,0.619581,-0.265204,2.70835
1517145053217902,0.622227,-0.266966,2.70913
1517145053240892,0.623094,-0.270047,2.71012
1517145053254920,0.6191,-0.269167,2.70927
1517145053277934,0.613972,-0.271037,2.7098
1517145053299939,0.611731,-0.272679,2.70948
1517145053322967,0.612855,-0.288951,2.69886
1517145053329973,0.604299,-0.285549,2.70027
1517145053352989,0.60023,-0.283199,2.69736
1517145053374987,0.59545,-0.285052,2.69701
1517145053390015,0.592475,-0.289896,2.69613
1517145053413014,0.598856,-0.292654,2.69005
1517145053435038,0.608713,-0.296708,2.6824
1517145053450058,0.619155,-0.297655,2.67568
1517145053473074,0.631108,-0.294035,2.66839
1517145053495090,0.64386,-0.287647,2.66039
1517145053518106,0.656669,-0.284546,2.65245
1517145053533099,0.670227,-0.27832,2.64407
1517145053555133,0.681763,-0.271092,2.63419
1517145053570136,0.699107,-0.262545,2.62213
1517145053593145,0.712666,-0.253013,2.60943
1517145053615182,0.724154,-0.243518,2.59567
1517145053630171,0.73466,-0.232734,2.58091
1517145053653193,0.7444,-0.219071,2.56555
1517145053675207,0.759071,-0.202761,2.54872
1517145053698244,0.772062,-0.187272,2.53453
1517145053713244,0.781066,-0.170791,2.52206
1517145053735245,0.784788,-0.15414,2.5132
1517145053758270,0.786384,-0.142855,2.50685
1517145053773299,0.791141,-0.129641,2.49924
1517145053795302,0.792815,-0.116028,2.49157
1517145053818319,0.796521,-0.100096,2.4823
1517145053833335,0.805072,-0.0814214,2.47355
1517145053855345,0.80692,-0.0691429,2.47439
1517145053870346,0.805795,-0.0711164,2.47928
1517145053893355,0.804406,-0.0796475,2.48513
1517145053915388,0.798388,-0.0912715,2.4946
1517145053938387,0.783485,-0.10555,2.50622
1517145053952414,0.758344,-0.119207,2.52091
1517145053975413,0.729554,-0.133639,2.54109
1517145053997446,0.709185,-0.147325,2.55995
1517145054012457,0.695898,-0.16019,2.56888
1517145054035473,0.6621,-0.161169,2.55059
1517145054057501,0.619761,-0.151674,2.53915
1517145054073500,0.566361,-0.152938,2.5386
1517145054095516,0.509999,-0.15171,2.54082
1517145054117531,0.464827,-0.151217,2.54502
1517145054132550,0.433518,-0.140928,2.54618
1517145054155566,0.411854,-0.132799,2.54746
1517145054177559,0.398305,-0.126021,2.54812
1517145054192570,0.382886,-0.118791,2.54814
1517145054215609,0.360683,-0.1106,2.54728
1517145054237625,0.325142,-0.106277,2.54507
1517145054252636,0.281168,-0.104916,2.54173
1517145054275629,0.23629,-0.105318,2.53662
1517145054297644,0.196677,-0.107303,2.53061
1517145054312670,0.16693,-0.111446,2.52557
1517145054335686,0.150513,-0.115731,2.5216
1517145054365708,0.143052,-0.119139,2.51946
1517145054372713,0.14111,-0.122035,2.51861
1517145054395728,0.146775,-0.125055,2.51952
1517145054417744,0.160475,-0.126868,2.52107
1517145054432755,0.177949,-0.127544,2.52098
1517145054455771,0.216936,-0.1275,2.51744
1517145054477770,0.232568,-0.126871,2.51514
1517145054492781,0.234922,-0.12866,2.51184
1517145054522819,0.238592,-0.13116,2.50562
1517145054537828,0.234867,-0.137882,2.51439
1517145054552840,0.24583,-0.149713,2.52185
1517145054575841,0.265993,-0.152847,2.5271
1517145054597872,0.274644,-0.152949,2.52852
1517145054612867,0.28196,-0.153356,2.53004
1517145054635884,0.295686,-0.156961,2.52784
1517145054657915,0.305776,-0.161536,2.52554
1517145054672925,0.304907,-0.165755,2.52585
1517145054694924,0.298911,-0.170563,2.52348
1517145054717958,0.298207,-0.169502,2.51944
1517145054732968,0.306764,-0.169675,2.51698
1517145054754983,0.315718,-0.170375,2.51566
1517145054777997,0.325217,-0.172458,2.51509
1517145054792994,0.333397,-0.17868,2.52056
1517145054815026,0.338861,-0.188236,2.53865
1517145054838042,0.344579,-0.198293,2.56367
1517145054853053,0.348807,-0.206969,2.58727
1517145054875068,0.348268,-0.214858,2.61512
1517145054898068,0.345468,-0.216655,2.63494
1517145054913079,0.346193,-0.212354,2.63676
1517145054935095,0.352977,-0.210494,2.62497
1517145054958129,0.337057,-0.205637,2.61151
1517145054973138,0.31796,-0.199762,2.59688
1517145054995156,0.314336,-0.196077,2.58319
1517145055018171,0.319922,-0.19072,2.56421
1517145055033181,0.325578,-0.183284,2.54342
1517145055056197,0.330467,-0.177951,2.52674
1517145055078213,0.320498,-0.178943,2.52907
1517145055093206,0.293136,-0.181134,2.54125
1517145055115243,0.238047,-0.172706,2.5613
1517145055138255,0.170651,-0.157715,2.58482
1517145055153266,0.105805,-0.140784,2.60758
1517145055175265,0.0641337,-0.120525,2.62861
1517145055198306,0.0408972,-0.101273,2.64369
1517145055213320,0.0179546,-0.0828584,2.65449
1517145055235313,-0.0112569,-0.0597136,2.66949
1517145055258350,-0.0468658,-0.0345871,2.68483
1517145055273345,-0.0840211,-0.0109988,2.69669
1517145055295357,-0.117092,0.00614034,2.7042
1517145055318368,-0.143584,0.0203747,2.70865
1517145055333395,-0.167098,0.0315371,2.70875
1517145055355393,-0.189821,0.0389365,2.70247
1517145055377408,-0.212869,0.0392294,2.69125
1517145055392420,-0.236095,0.0346498,2.67528
1517145055415454,-0.258531,0.0234106,2.65532
1517145055437469,-0.282818,0.00238988,2.63627
1517145055452480,-0.309215,-0.0207015,2.61242
1517145055475478,-0.333947,-0.0496486,2.58149
1517145055497512,-0.351559,-0.0823124,2.54967
1517145055512522,-0.359055,-0.114044,2.52357
1517145055535521,-0.367898,-0.137846,2.50063
1517145055557539,-0.381046,-0.156494,2.48015
1517145055572563,-0.38268,-0.17384,2.46257
1517145055595579,-0.376797,-0.189334,2.44827
1517145055617595,-0.373363,-0.20333,2.43825
1517145055632605,-0.373064,-0.215797,2.43179
1517145055655622,-0.371641,-0.226425,2.4268
1517145055677637,-0.366666,-0.235923,2.4218
1517145055692632,-0.361404,-0.243902,2.41668
1517145055715665,-0.35875,-0.250054,2.41403
1517145055737680,-0.360439,-0.254024,2.41417
1517145055752674,-0.361097,-0.257653,2.41518
1517145055775691,-0.36049,-0.261677,2.41792
1517145055797723,-0.360407,-0.266423,2.42192
1517145055812733,-0.362549,-0.271045,2.42572
1517145055835750,-0.364485,-0.275001,2.42903
1517145055850760,-0.366274,-0.279118,2.43256
1517145055872776,-0.370271,-0.283577,2.43649
1517145055895792,-0.37412,-0.288153,2.44026
1517145055917808,-0.37741,-0.291421,2.44302
1517145055947836,-0.380489,-0.295976,2.44501
1517145055962825,-0.381556,-0.302755,2.44489
1517145055970833,-0.383646,-0.306266,2.44041
1517145055992845,-0.38632,-0.305063,2.43667
1517145056015863,-0.387367,-0.302987,2.43397
1517145056044898,-0.390509,-0.305366,2.431
1517145056052904,-0.399828,-0.292397,2.4266
1517145056074932,-0.403784,-0.284306,2.42335
1517145056097936,-0.403493,-0.282241,2.42051
1517145056112947,-0.400991,-0.279078,2.4191
1517145056134962,-0.395753,-0.277738,2.41919
1517145056157978,-0.390675,-0.273896,2.41839
1517145056172989,-0.38552,-0.270051,2.41809
1517145056195005,-0.382177,-0.265211,2.4172
1517145056234017,-0.379796,-0.260398,2.41442
1517145056234017,-0.375999,-0.257114,2.41012
1517145056255048,-0.371381,-0.254806,2.40465
1517145056270058,-0.367709,-0.253076,2.40049
1517145056293058,-0.364451,-0.251279,2.39797
1517145056315074,-0.360887,-0.251115,2.39633
1517145056338106,-0.358191,-0.251716,2.39582
1517145056353117,-0.356762,-0.252712,2.39597
1517145056375116,-0.355815,-0.254516,2.39618
1517145056398147,-0.353411,-0.25662,2.39609
1517145056413163,-0.351541,-0.259131,2.39629
1517145056435175,-0.351318,-0.261353,2.39724
1517145056450186,-0.351414,-0.263148,2.39835
1517145056473186,-0.351346,-0.26346,2.39917
1517145056495207,-0.351248,-0.264139,2.3995
1517145056510215,-0.351162,-0.263977,2.39944
1517145056533229,-0.351935,-0.263259,2.39877
1517145056555263,-0.353619,-0.263089,2.39852
1517145056570273,-0.35458,-0.263292,2.39808
1517145056593291,-0.355698,-0.262738,2.39733
1517145056615290,-0.356268,-0.262203,2.39666
1517145056630298,-0.35662,-0.262271,2.39636
1517145056653326,-0.356806,-0.262889,2.39636
1517145056675335,-0.356383,-0.264088,2.39674
1517145056690356,-0.355795,-0.265421,2.39741
1517145056713357,-0.354738,-0.266613,2.39842
1517145056751400,-0.354449,-0.267971,2.39954
1517145056752383,-0.354647,-0.269485,2.4008
