timestamp,roll,pitch,yaw
1517145319136726,-0.206214,-0.251783,-2.43679
1517145319154708,-0.206252,-0.251657,-2.43709
1517145319176703,-0.205964,-0.251398,-2.43753
1517145319203723,-0.205732,-0.250561,-2.43777
1517145319214728,-0.205497,-0.249994,-2.43791
1517145319236746,-0.204958,-0.249668,-2.43807
1517145319258763,-0.204518,-0.249307,-2.43831
1517145319275771,-0.20487,-0.249183,-2.4383
1517145319296791,-0.204753,-0.249225,-2.4383
1517145319317800,-0.204801,-0.249342,-2.4383
1517145319338849,-0.204801,-0.249342,-2.4383
1517145319356829,-0.204706,-0.249488,-2.43827
1517145319377847,-0.204782,-0.249348,-2.43839
1517145319393860,-0.204638,-0.248997,-2.4384
1517145319416906,-0.20453,-0.248632,-2.43824
1517145319443889,-0.204169,-0.248356,-2.43818
1517145319453908,-0.204121,-0.248239,-2.43818
1517145319476914,-0.204491,-0.248264,-2.43846
1517145319497945,-0.205099,-0.248432,-2.4383
1517145319513940,-0.205099,-0.248432,-2.4383
1517145319536956,-0.204982,-0.248473,-2.4383
1517145319557971,-0.204913,-0.248632,-2.4383
1517145319573982,-0.204961,-0.248749,-2.4383
1517145319597009,-0.204843,-0.24879,-2.43831
1517145319618017,-0.204765,-0.248549,-2.43823
1517145319639031,-0.204589,-0.248342,-2.43806
1517145319657058,-0.204474,-0.248115,-2.43816
1517145319678061,-0.204404,-0.248273,-2.43816
1517145319699088,-0.204814,-0.248666,-2.43822
1517145319723089,-0.205331,-0.249268,-2.43806
1517145319738098,-0.205713,-0.249918,-2.43799
1517145319759114,-0.20591,-0.250612,-2.43755
1517145319776126,-0.206105,-0.251574,-2.43701
1517145319798141,-0.206535,-0.252454,-2.43646
1517145319819189,-0.206309,-0.252287,-2.43669
1517145319836172,-0.206184,-0.251659,-2.43671
1517145319858184,-0.205714,-0.251175,-2.43686
1517145319873194,-0.205596,-0.251216,-2.43687
1517145319896219,-0.206027,-0.251333,-2.43693
1517145319918230,-0.206665,-0.251624,-2.43686
1517145319933239,-0.206665,-0.251624,-2.43686
1517145319956253,-0.206713,-0.251741,-2.43685
1517145319978269,-0.207075,-0.252017,-2.43691
1517145319992280,-0.206957,-0.252059,-2.43692
1517145320016331,-0.206957,-0.252059,-2.43692
1517145320038315,-0.206781,-0.251852,-2.43676
1517145320059356,-0.206633,-0.251769,-2.43668
1517145320076372,-0.206369,-0.251728,-2.43661
1517145320098357,-0.2063,-0.251887,-2.43661
1517145320119425,-0.206673,-0.252137,-2.43646
1517145320143386,-0.207224,-0.252706,-2.436
1517145320158397,-0.207519,-0.253634,-2.43554
1517145320179412,-0.207803,-0.254588,-2.4353
1517145320196427,-0.207685,-0.254629,-2.4353
1517145320218443,-0.207726,-0.254077,-2.43531
1517145320239454,-0.207315,-0.253034,-2.43539
1517145320256467,-0.206579,-0.252509,-2.43548
1517145320278484,-0.205871,-0.252377,-2.43555
1517145320299552,-0.205394,-0.252637,-2.43498
1517145320315563,-0.206445,-0.253164,-2.43458
1517145320338527,-0.208308,-0.254075,-2.43421
1517145320359539,-0.208577,-0.255417,-2.43401
1517145320375552,-0.207742,-0.256654,-2.43404
1517145320398567,-0.207057,-0.256627,-2.43408
1517145320419635,-0.207113,-0.255687,-2.43404
1517145320435598,-0.207113,-0.255687,-2.43404
1517145320458611,-0.206339,-0.256095,-2.43408
1517145320479623,-0.205427,-0.256821,-2.43412
1517145320501644,-0.204995,-0.257782,-2.43422
1517145320518654,-0.205839,-0.257751,-2.43452
1517145320542684,-0.207769,-0.257742,-2.43476
1517145320555682,-0.207833,-0.257896,-2.43552
1517145320578711,-0.208025,-0.257603,-2.43611
1517145320601714,-0.208486,-0.257575,-2.43635
1517145320615721,-0.20824,-0.257414,-2.43667
1517145320645742,-0.207883,-0.257045,-2.4372
1517145320662788,-0.207814,-0.257204,-2.4372
1517145320675766,-0.207371,-0.257763,-2.43722
1517145320698817,-0.20742,-0.25788,-2.43722
1517145320720797,-0.207549,-0.25862,-2.43725
1517145320734807,-0.208265,-0.259423,-2.43716
1517145320758824,-0.208811,-0.259656,-2.4376
1517145320780837,-0.209555,-0.259933,-2.43772
1517145320794852,-0.209438,-0.259974,-2.43773
1517145320818865,-0.209486,-0.260092,-2.43772
1517145320840880,-0.209089,-0.260591,-2.43723
1517145320854892,-0.208572,-0.260752,-2.43679
1517145320877907,-0.208191,-0.260865,-2.43624
1517145320900923,-0.208294,-0.261593,-2.43572
1517145320921937,-0.208603,-0.262653,-2.43544
1517145320937949,-0.209631,-0.263707,-2.43481
1517145320960966,-0.210746,-0.265022,-2.43439
1517145320975984,-0.211008,-0.265964,-2.43411
1517145320997991,-0.211276,-0.266926,-2.43396
1517145321028014,-0.211447,-0.267653,-2.43381
1517145321035018,-0.211496,-0.267771,-2.43381
1517145321058035,-0.211496,-0.267771,-2.43381
1517145321081051,-0.211545,-0.267888,-2.4338
1517145321102066,-0.211153,-0.268296,-2.43391
1517145321118079,-0.211153,-0.268296,-2.43391
1517145321141093,-0.211353,-0.269148,-2.43385
1517145321162108,-0.211783,-0.270166,-2.43356
1517145321178119,-0.211886,-0.271052,-2.43342
1517145321201136,-0.211734,-0.272299,-2.43329
1517145321222150,-0.211819,-0.273463,-2.43315
1517145321238162,-0.211966,-0.274447,-2.43288
1517145321261181,-0.211712,-0.275078,-2.4328
1517145321282193,-0.211453,-0.275689,-2.4326
1517145321306211,-0.211502,-0.275807,-2.43259
1517145321321221,-0.211482,-0.275813,-2.43268
1517145321342236,-0.211413,-0.275973,-2.43268
1517145321358247,-0.211456,-0.27607,-2.43256
1517145321380263,-0.211345,-0.276132,-2.43269
1517145321402278,-0.211196,-0.275779,-2.4327
1517145321418289,-0.211016,-0.275013,-2.43207
1517145321440307,-0.210388,-0.274966,-2.43185
1517145321462322,-0.209637,-0.27575,-2.43177
1517145321478333,-0.209948,-0.27643,-2.43153
1517145321501357,-0.210622,-0.277115,-2.43144
1517145321523364,-0.210643,-0.277918,-2.43161
1517145321545420,-0.209762,-0.27825,-2.43205
1517145321561393,-0.209849,-0.278623,-2.43231
1517145321583456,-0.210208,-0.279328,-2.43266
1517145321598421,-0.210237,-0.279453,-2.43274
1517145321621438,-0.210119,-0.279494,-2.43275
1517145321643453,-0.209442,-0.28014,-2.43279
1517145321657463,-0.209324,-0.280181,-2.4328
1517145321680476,-0.209324,-0.280181,-2.4328
1517145321703495,-0.209324,-0.280181,-2.4328
1517145321718506,-0.208718,-0.280146,-2.43314
1517145321740518,-0.208251,-0.280062,-2.43339
1517145321763535,-0.20828,-0.280186,-2.43347
1517145321778559,-0.208162,-0.280228,-2.43348
1517145321800563,-0.208191,-0.280352,-2.43357
1517145321824579,-0.208073,-0.280393,-2.43357
1517145321837589,-0.208122,-0.280511,-2.43357
1517145321861622,-0.20782,-0.280232,-2.43389
1517145321883622,-0.207112,-0.27958,-2.43428
1517145321898669,-0.206052,-0.278242,-2.43444
1517145321920650,-0.206079,-0.276999,-2.4338
1517145321943666,-0.205802,-0.27627,-2.43308
1517145321957676,-0.205292,-0.276814,-2.43261
1517145321980692,-0.204885,-0.278152,-2.43259
1517145322003707,-0.206092,-0.279748,-2.43302
1517145322023773,-0.207137,-0.281922,-2.43333
1517145322041746,-0.208641,-0.284589,-2.43357
1517145322063782,-0.209877,-0.28862,-2.43297
1517145322084764,-0.211918,-0.294905,-2.43215
1517145322100774,-0.21605,-0.301428,-2.43198
1517145322123825,-0.224882,-0.311699,-2.43121
1517145322143858,-0.248692,-0.326083,-2.42409
1517145322160817,-0.287561,-0.322592,-2.40611
1517145322183834,-0.301974,-0.294514,-2.36597
1517145322204851,-0.270053,-0.269689,-2.3283
1517145322220859,-0.26842,-0.269326,-2.27808
1517145322242893,-0.246192,-0.286895,-2.23427
1517145322264892,-0.168676,-0.313379,-2.19898
1517145322280901,-0.0638576,-0.342162,-2.16776
1517145322310923,0.024685,-0.361944,-2.13855
1517145322326949,0.0778101,-0.366583,-2.10813
1517145322339943,0.11936,-0.359683,-2.09088
1517145322362973,0.166233,-0.347311,-2.09419
1517145322383993,0.200084,-0.337938,-2.11926
1517145322399987,0.164427,-0.309081,-2.14122
1517145322424021,0.093145,-0.255669,-2.15551
1517145322444016,0.0288954,-0.157974,-2.15293
1517145322460028,0.000418253,-0.0509743,-2.15353
1517145322483044,-0.0142054,0.0175801,-2.14627
1517145322506080,-0.0601385,0.0285462,-2.12321
1517145322520071,-0.0180599,-0.00907776,-2.12423
1517145322543087,0.0706563,-0.0711816,-2.09589
1517145322566123,0.148784,-0.137936,-2.07247
1517145322588119,0.217085,-0.185165,-2.06687
1517145322603148,0.286229,-0.204865,-2.0734
1517145322627151,0.357421,-0.220292,-2.06642
1517145322640169,0.420542,-0.234133,-2.05745
1517145322669232,0.493064,-0.23199,-2.07569
1517145322693195,0.455181,-0.24715,-2.08205
1517145322707260,0.346328,-0.241288,-2.08145
1517145322723216,0.235882,-0.201003,-2.07366
1517145322746233,0.170603,-0.133463,-2.0734
1517145322774306,0.149661,-0.0879642,-2.07424
1517145322783261,0.146543,-0.0862359,-2.07156
1517145322807294,0.130391,-0.12767,-2.04932
1517145322827345,0.122977,-0.171503,-2.01805
1517145322843303,0.169081,-0.204735,-2.00746
1517145322866354,0.242467,-0.220364,-2.01541
1517145322887387,0.313037,-0.210847,-2.0315
1517145322903347,0.359577,-0.202199,-2.03653
1517145322926362,0.392738,-0.191781,-2.0311
1517145322947376,0.407277,-0.174559,-2.04092
1517145322963386,0.31418,-0.15512,-2.04919
1517145322986406,0.184243,-0.127315,-2.05629
1517145323007420,0.0804573,-0.0940887,-2.0576
1517145323023429,0.0405095,-0.0789236,-2.04927
1517145323046448,0.022823,-0.0819028,-2.04089
1517145323067464,0.0345206,-0.125582,-2.01643
1517145323083475,0.0274231,-0.167094,-1.99031
1517145323105541,0.053182,-0.203765,-1.9943
1517145323126552,0.0955871,-0.227767,-2.016
1517145323143514,0.136807,-0.262067,-2.03814
1517145323165533,0.179192,-0.298152,-2.0564
1517145323186598,0.212201,-0.329749,-2.07535
1517145323203560,0.220376,-0.349668,-2.09295
1517145323225577,0.161016,-0.368043,-2.09645
1517145323248590,0.0996694,-0.368028,-2.10075
1517145323263617,0.0466481,-0.351147,-2.0982
1517145323285618,0.0193315,-0.340502,-2.08929
1517145323306683,0.000142101,-0.351552,-2.08918
1517145323322658,0.0156599,-0.367988,-2.08963
1517145323345660,0.0328576,-0.378749,-2.09267
1517145323368673,0.0533481,-0.383702,-2.10157
1517145323382683,0.0785482,-0.386258,-2.11578
1517145323405702,0.102486,-0.378946,-2.12224
1517145323428751,0.102046,-0.352322,-2.11766
1517145323442727,0.0794057,-0.316389,-2.12005
1517145323466746,0.0476712,-0.286001,-2.1236
1517145323488759,0.0140254,-0.264245,-2.12494
1517145323502770,-0.0171484,-0.254631,-2.12044
1517145323525784,-0.0218706,-0.250473,-2.11503
1517145323548802,-0.0141436,-0.251452,-2.11032
1517145323562830,-0.00930314,-0.253857,-2.10913
1517145323585827,0.00339277,-0.244412,-2.1182
1517145323608843,0.0123161,-0.234462,-2.12643
1517145323622854,0.00408039,-0.218078,-2.12859
1517145323645873,-0.0276236,-0.194363,-2.12748
1517145323668890,-0.0594366,-0.164773,-2.1293
1517145323689905,-0.0746631,-0.141211,-2.13463
1517145323711972,-0.0838108,-0.13033,-2.13838
1517145323734941,-0.105696,-0.150191,-2.12963
1517145323749947,-0.113991,-0.178232,-2.10807
1517145323765959,-0.100527,-0.215651,-2.09097
1517145323787971,-0.0808264,-0.249421,-2.08127
1517145323817009,-0.0518022,-0.270176,-2.08759
1517145323825999,-0.017912,-0.288318,-2.09822
1517145323848039,-0.00200684,-0.314108,-2.10624
1517145323869082,-0.000737431,-0.331239,-2.10752
1517145323886043,-0.00633597,-0.335519,-2.10065
1517145323908059,-0.0232332,-0.332669,-2.08756
1517145323929126,-0.0438861,-0.3206,-2.07706
1517145323946116,-0.0593746,-0.308443,-2.06424
1517145323976107,-0.0637027,-0.311113,-2.05445
1517145323989167,-0.0534497,-0.324411,-2.05376
1517145324012130,-0.0475998,-0.34515,-2.04899
1517145324028142,-0.0345058,-0.360395,-2.04877
1517145324049211,-0.00977511,-0.365131,-2.05909
1517145324066172,0.0252347,-0.363465,-2.07445
1517145324088187,0.0490196,-0.354174,-2.08742
1517145324109253,0.0434959,-0.327113,-2.09065
1517145324126211,0.0243553,-0.290484,-2.08877
1517145324148228,0.010587,-0.252695,-2.08726
1517145324169297,-0.00437794,-0.206017,-2.0923
1517145324186307,-0.014062,-0.157223,-2.09925
1517145324208270,-0.0210985,-0.115014,-2.10852
1517145324232289,-0.0262792,-0.086099,-2.11735
1517145324253319,-0.0276343,-0.074245,-2.11966
1517145324268315,-0.0238473,-0.0674539,-2.11216
1517145324291327,-0.00249817,-0.0612708,-2.10432
1517145324305341,0.0314144,-0.0600234,-2.09812
1517145324328359,0.0567111,-0.0595127,-2.09176
1517145324349422,0.0906604,-0.0530974,-2.08698
1517145324365383,0.111681,-0.0528535,-2.07588
1517145324389453,0.127959,-0.0694785,-2.06522
1517145324411416,0.144498,-0.102527,-2.05342
1517145324425424,0.166885,-0.154713,-2.03711
1517145324448441,0.19016,-0.218672,-2.02277
1517145324470510,0.224421,-0.272393,-2.01318
1517145324485469,0.262023,-0.315445,-2.01027
1517145324508482,0.276168,-0.324368,-2.00703
1517145324530513,0.268468,-0.310189,-1.99808
1517145324545526,0.261023,-0.292951,-1.99315
1517145324568527,0.245102,-0.289787,-1.98716
1517145324590543,0.219484,-0.295448,-1.97834
1517145324611612,0.185809,-0.312191,-1.95785
1517145324635575,0.162785,-0.356029,-1.93765
1517145324650586,0.155701,-0.40765,-1.92147
1517145324671597,0.160773,-0.448103,-1.92256
1517145324688611,0.171588,-0.475583,-1.93349
1517145324710628,0.169353,-0.484893,-1.94667
1517145324739700,0.160347,-0.482043,-1.95816
1517145324748707,0.150103,-0.46593,-1.97108
1517145324770670,0.136264,-0.447729,-1.98273
1517145324791700,0.120591,-0.437377,-1.99188
1517145324808698,0.0893376,-0.447022,-1.99964
1517145324830711,0.0520547,-0.463595,-2.00754
1517145324859735,0.0164799,-0.487735,-2.01506
1517145324868739,0.0015119,-0.504115,-2.02542
1517145324890755,0.0103893,-0.499274,-2.04098
1517145324911821,0.0246631,-0.484581,-2.06838
1517145324928834,0.0221166,-0.47418,-2.09098
1517145324950799,0.0128077,-0.448318,-2.10823
1517145324971864,-0.00413653,-0.41999,-2.12049
1517145324987823,-0.0230339,-0.402931,-2.12363
1517145325018865,-0.0450189,-0.398403,-2.11616
1517145325031869,-0.0777672,-0.419412,-2.10265
1517145325048865,-0.0944329,-0.436989,-2.08625
1517145325070883,-0.08629,-0.446846,-2.08035
1517145325091895,-0.0756084,-0.446649,-2.08626
1517145325107916,-0.0709102,-0.440766,-2.09729
1517145325130926,-0.066582,-0.438987,-2.1097
1517145325151994,-0.0664457,-0.419302,-2.11298
1517145325167953,-0.0612191,-0.387282,-2.11891
1517145325190969,-0.0562097,-0.364831,-2.12526
1517145325212034,-0.0612922,-0.360072,-2.12262
1517145325228026,-0.072203,-0.382469,-2.11058
1517145325251011,-0.0636308,-0.411739,-2.09752
1517145325273024,-0.0314622,-0.44798,-2.09666
1517145325288037,0.00597694,-0.477357,-2.10275
1517145325311064,0.0329787,-0.498282,-2.1165
1517145325333085,0.0516884,-0.503594,-2.12807
1517145325348112,0.0568517,-0.491847,-2.1342
1517145325371097,0.0651214,-0.474682,-2.14659
1517145325393112,0.0795114,-0.460142,-2.15921
1517145325408119,0.0764553,-0.458615,-2.1592
1517145325415138,0.0681096,-0.469297,-2.15283
1517145325436194,0.0806159,-0.475631,-2.14423
1517145325459159,0.101923,-0.481573,-2.14554
1517145325475169,0.113362,-0.479186,-2.14583
1517145325496185,0.116337,-0.46698,-2.14685
1517145325519202,0.110928,-0.436379,-2.14371
1517145325535210,0.100931,-0.398624,-2.14338
1517145325556279,0.0943429,-0.366117,-2.14601
1517145325579249,0.0716184,-0.364739,-2.13806
1517145325595258,0.0542751,-0.379325,-2.11464
1517145325616327,0.0553988,-0.398675,-2.0942
1517145325640290,0.0664338,-0.417226,-2.08062
1517145325655301,0.0741433,-0.420072,-2.0726
1517145325676372,0.077537,-0.400013,-2.06896
1517145325699331,0.0767288,-0.367698,-2.07466
1517145325715342,0.0796029,-0.340442,-2.08868
1517145325743359,0.0722381,-0.332799,-2.09564
1517145325758370,0.0519306,-0.333026,-2.09402
1517145325775382,0.0337759,-0.327617,-2.0982
1517145325796455,0.019738,-0.3235,-2.10654
1517145325818469,-0.00455462,-0.32046,-2.11632
1517145325835428,-0.0474289,-0.296921,-2.1332
1517145325856496,-0.103567,-0.257822,-2.1632
1517145325878514,-0.164149,-0.216487,-2.19917
1517145325895467,-0.222004,-0.177704,-2.2364
1517145325917488,-0.282924,-0.14419,-2.2685
1517145325938518,-0.348864,-0.115643,-2.28791
1517145325955545,-0.401379,-0.100148,-2.28636
1517145325976539,-0.415439,-0.0973087,-2.26228
1517145325998592,-0.405196,-0.119512,-2.223
1517145326015555,-0.381615,-0.149685,-2.19047
1517145326036624,-0.345736,-0.173198,-2.18563
1517145326058583,-0.319889,-0.180369,-2.1989
1517145326076595,-0.305105,-0.184117,-2.20299
1517145326096668,-0.270704,-0.187155,-2.20532
1517145326118682,-0.22748,-0.187946,-2.19805
1517145326141644,-0.192811,-0.196476,-2.18301
1517145326156708,-0.164909,-0.216453,-2.15916
1517145326178687,-0.134936,-0.250577,-2.13605
1517145326195682,-0.0858185,-0.288809,-2.12403
1517145326216719,-0.0232041,-0.318709,-2.12606
1517145326246743,0.0309863,-0.334379,-2.13686
1517145326256742,0.0729854,-0.335573,-2.14925
1517145326276740,0.109916,-0.3257,-2.15934
1517145326301774,0.127951,-0.320651,-2.17234
1517145326316767,0.106819,-0.309796,-2.18171
1517145326336784,0.0642899,-0.288839,-2.18321
1517145326358795,0.0271671,-0.265867,-2.18308
1517145326380810,0.00462619,-0.245269,-2.18482
1517145326396827,-0.00491353,-0.234849,-2.18148
1517145326418897,-0.0121747,-0.247707,-2.16508
1517145326436870,-0.0336718,-0.281935,-2.13952
1517145326455921,-0.0386096,-0.314439,-2.12363
1517145326478938,-0.0145452,-0.329036,-2.12599
1517145326496894,0.0126318,-0.337043,-2.12799
1517145326515911,0.0290825,-0.355074,-2.1183
1517145326538923,0.0589065,-0.377461,-2.10484
1517145326556975,0.0986659,-0.398903,-2.09353
1517145326575948,0.132698,-0.4114,-2.08969
1517145326598966,0.147313,-0.416228,-2.09067
